id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-288-16-B,Quelles sont les indications du traitement chirurgical en cas de pathologie hémorroïdaire ?,Lorsque la douleur est insupportable,Lorsqu'il y a des saignements importants,Lorsque les autres traitements ont échoué,Lorsque l'on souhaite une intervention rapide,c,3
OIC-288-17-B,Quel est l'évolution spontanée de la thrombose hémorroïdaire externe ?,La thrombose se complique toujours.,Les caillots se dissolvent rapidement et ne laissent pas de cicatrice.,"La résorption est lente, laissant parfois une cicatrice en relief.",Les complications suppuratives sont fréquentes.,c,3
OIC-299-01-A,Quelle est la définition d'une tumeur primitive ?,Une tumeur qui se développe à partir des annexes de l'encéphale.,Une tumeur issue d'un tissu intracrânien.,Une tumeur qui provient d'une autre partie du corps.,Une tumeur qui se développe à partir des nerfs crâniens.,b,4
OIC-299-02-A,Quelle est la définition d'une tumeur primitive de l'encéphale ?,Une tumeur développée à partir des méninges,"Une tumeur intra-axiale, développée à l'intérieur du cerveau","Une tumeur extra-axiale, développée à partir des nerfs crâniens",Une tumeur développée à partir de la moelle épinière,b,4
OIC-299-03-B,Quel est le type de tumeur qui se développe à partir des cellules arachnoïdiennes ?,Gliome de bas grade,Méningiome,Adénome hypophysaire,Glioblastome,b,4
OIC-299-04-B,Quel est le type de tumeur qui se développe à partir des cellules de Schwann des nerfs crâniens/périphériques ?,Épendymome,Médulloblastome,Neurinome ou schwannome,Hémangioblastome,c,5
OIC-299-05-A,Quels sont les symptômes du syndrome d’hypertension intracrânienne (HTIC) ?,"Céphalées sans valeur localisatrice, nausées et vomissements « en jets »","Parésie du nerf abducens (VI), baisse d’acuité visuelle et troubles de la vigilance",Déficits neurologiques focaux tels que l’hémianopsie latérale homonyme ou l’hémiparésie controlatérale,Troubles endocriniens tels que le syndrome de Cushing ou l’acromégalie,b,4
OIC-299-06-B,Quelle est la stratégie d’exploration en imagerie devant une tumeur intracrânienne de l’adulte ?,Scanner cérébral sans et avec injection,IRM sans injection,IRM avec injection,Tous les examens ci-dessus sont nécessaires,b,0
OIC-299-07-A,Quels sont les examens à effectuer pour rechercher le cancer primitif en cas de métastase cérébrale ?,Seul l'examen cutané,L'auscultation pulmonaire et la palpation mammaire,"Le scanner thoraco-abdomino-pelvien avec injection de produit de contraste, la mammographie chez la femme et le TEP scanner au fluorodéoxyglucose (<sup>18</sup>F)",Tous les examens mentionnés dans la liste,c,4
OIC-299-08-A,Quels sont les deux principales urgences révélant ou compliquant l'évolution d'une tumeur cérébrale ?,Hypertension intracrânienne (HTIC) et épilepsie avec état de mal,Hypertension intracrânienne (HTIC) et collapsus cardio-tensionnel,Épilepsie avec état de mal et défaillance multi-viscérale,Hydrocéphalie obstructive et rhabdomyolyse,A,4
OIC-299-09-B,Quel est le traitement recommandé pour une hydrocéphalie obstructive due à une tumeur intra-cérébrale ?,Corticothérapie,Chirurgie de résection,Ventriculocisternostomie endoscopique / dérivation interne ou externe de LCS,Diurétiques (mannitol),c,4
OIC-302-01-A,Quelles sont les principales familles de tumeurs cutanées malignes ?,"Basocellulaire, épidermoïde et lymphome","Mélanome, basocellulaire et épidermoïde","Tumeur induite par HPV, mélanome et basocellulaire","Épidermoïde, mélanome et tumeur de Kaposi",b,4
OIC-302-02-A,Quels sont les aspects cliniques communs des verrues plantaires ?,"Verrues superficielles, non douloureuses, en plaques kératosiques.","Verrues profondes, douloureuses à la pression, uniques ou multiples.","Petites papules à peine surélevées, jaunes ou chamois.","Lésions exophytiques, surface hérissée de saillies villeuses kératosiques grisâtres.",b,4
OIC-302-03-B,Quel est le principal facteur favorisant les carcinomes cutanés ?,L'immunodépression,La consommation de tabac,L'exposition solaire,Le stress,c,5
OIC-302-04-A,Quelles sont les marges de sécurité conseillées en cas de reprise chirurgicale d'un mélanome selon l'indice de Breslow ?,"0,5 cm pour tous les mélanomes","1 à 2 cm si l'indice de Breslow est compris entre 1,01 et 2 mm",2 cm si l'indice de Breslow est supérieur à 2 mm,Même marge pour tous les mélanomes,c,0
OIC-302-05-A,Quelle est la caractéristique principale du carcinome basocellulaire (CBC) en termes de localisation ?,Il apparaît généralement dans des zones précancéreuses,Il se présente souvent en zone saine sans lésion précan céreuse,Il est principalement localisé sur les muqueuses et semi-muqueuses,Il est généralement associé à des télangiectasies,option_b,4
OIC-302-06-B,Quels sont les facteurs de mauvais pronostic des carcinomes épidermoïdes (CE) ?,"La taille de la lésion > 2 cm, localisation sur tempe, oreille ou lèvre, faible niveau de différenciation en histologie et épaisseur tumorale en histologie > 3 mm.","L'immunodépression, le sexe masculin et la présence d'une tumeur métastatique.","La taille de la lésion < 2 cm, localisation sur poignet ou pied, faible niveau de différenciation en histologie et épaisseur tumorale en histologie > 5 mm.","L'âge avancé, le sexe féminin et la présence d'une tumeur métastatique.",option_a,4
OIC-302-07-A,Quelle est la principale modalité de prévention des carcinomes épidermoïdes et basocellulaires ?,La vaccination contre le virus du papillome humain (HPV),Le port d'un chapeau en été,L'application régulière de crème solaire haute protection,L'utilisation de produits cosmétiques contenant des UV protecteurs,c,4
OIC-302-08-A,Quels sont les deux principales catégories de nævus ? ,Les nævus acquis/ pigmentaires/ mélanocytaires communs et les nævus congénitaux,Les nævus bleu et les nævus achromique,"Les nævus de localisation profonde, dermique avec forte charge en mélanine et les nævus non pigmentés",Les nævus tubéreux et les nævus métamériques,option_a,4
OIC-302-09-B,Quel est le principal diagnostic différentiel des naevi ?,Kératose séborrhéique,Mélanome,Carcinome basocellulaire,Lentigo actinique,b,4
OIC-302-10-B,Quel est le risque de transformation d'un naevus congénital de petite taille en mélanome ?,"Le risque est très élevé, comparable à celui des nævus communs.",Le risque est faible et comparable à celui des nævus communs.,"Le risque dépend de la taille du naevus, mais il n'y a pas d'augmentation significative par rapport aux nævus communs.",Le risque est inexistant.,option_b,3
OIC-302-11-A,Quels sont les signes cliniques du mélanome selon la règle ABCDE ?,A - Asymétrie,B - Bords irréguliers et C - Couleur inhomogène,D - Diamètre ³ 6 mm et E - Evolutivité,Tous les signes mentionnés dans la règle ABCDE,d,5
OIC-302-12-B,Quels sont les principaux facteurs de mauvais pronostic pour un mélanome au stade IV ?,"Un taux de LDH élevé, une masse tumorale élevée et des métastases cérébrales symptomatiques.","Le nombre et la taille des ganglions envahis, ainsi que le taux de LDH élevé.","L'ulcération, l'indice de Breslow et le nombre de métastases hépatiques.",La présence d'une masse tumorale élevée et des métastases cérébrales symptomatiques uniquement.,A,4
OIC-302-13-A,Quel est l'objectif principal de la prévention secondaire du mélanome ?,Réduire le nombre de cas de mélanome en diminuant l'exposition aux UV,Améliorer le pronostic par un dépistage précoce du mélanome,Éduquer la population sur les risques liés au soleil,Favoriser l'utilisation de crèmes solaires à haute protection,b,4
OIC-302-14-B,Quel est le type de lésion représenté dans la photographie ?,Kératose solaire,Kératose actinique,Carcinome basocellulaire,Mélanome,b,4
OIC-302-15-B,Quel est le type de carcinome basocellulaire représenté dans la photographie A ?,Carcinome basocellulaire superficiel,Carcinome basocellulaire nodulaire,Carcinome basocellulaire infiltratif,Carcinome basocellulaire ulceré,A,0
OIC-302-16-B,Quelle est la caractéristique principale d'un carcinome épidermoïde ?,Il est généralement circulaire et a des bords nets.,"Il est irrégulier, ulcéro-végétant avec des croûtes et des bords inflammatoires.",Il est rarement cancérigène.,Il n'a pas de base indurée.,b,4
OIC-302-17-A,Quelle est la caractéristique principale d'un mélanome typique ?,Lésion symétrique avec bords nets,"Lésion pigmentée asymétrique, aux bords irréguliers","Lésion de couleur homogène, sans changement récent","Lésion non pigmentée, avec un diamètre inférieur à 10mm",b,4
OIC-310-01-B,Quelle est la forme la plus fréquente du cancer de la prostate ?,Le carcinome neuroendocrine,L'adénocarcinome,Le lymphome,Le sarcome,b,5
OIC-310-02-B,Quel est le cancer le plus fréquent chez l'homme de plus de 50 ans ?,Cancer du poumon,Cancer colo-rectal,Cancer de la prostate,Cancer du sein,option_c,5
OIC-310-03-A,Quels sont les facteurs de risque connus pour le cancer de la prostate ?,"L'âge, l'origine ethnique et les facteurs génétiques","Les pesticides, le syndrome métabolique et l'exposition professionnelle au chlordécone","La pollution atmosphérique, la consommation de viande rouge et le manque d'exercice physique","L'hérédité, les antécédents de cancer du sein ou de l'ovaire et l'âge",d,0
OIC-310-04-B,Quel est le principal site de métastase non ganglionnaire du cancer de la prostate ?,Le poumon,L'os,Le foie,La rate,b,5
OIC-310-05-A,Quel est le signe de cancer de la prostate qui n'est pas vrai ?,L'hémospermie est un signe de cancer de la prostate.,La plupart des cancers de la prostate sont asymptomatiques.,Les troubles mictionnels sont causés par l'obstruction urétrale par le cancer.,L'insuffisance rénale est une complication du cancer de la prostate.,A,0
OIC-310-06-A,Quelle est la valeur seuil du PSA qui doit alerter ?,2 ng/ml,4 ng/ml,6 ng/ml,8 ng/ml,b,3
OIC-310-07-B,Quel est le traitement recommandé pour les patients atteints d'un cancer de la prostate localisé à faible risque selon la classification de D'Amico ?,Prostatectomie totale,Radiothérapie externe,Surveillance active,Curiethérapie interstitielle,c,3
OIC-312-01-B,Quel est le cancer le plus fréquent chez la femme en incidence et en mortalité ?,Cancer du poumon,Cancer du sein,Cancer de l'utérus,Cancer du cerveau,option_b,5
OIC-312-02-B,Quels sont les principaux facteurs de risque du cancer du sein?,L'âge et l'antécédent gynéco-obstétrical,"L'antécédent familial, la sédentarité et le tabagisme","La consommation d'alcool, l'Irradiation thoracique et un haut niveau socio-économique",Tous les facteurs mentionnés dans le texte,D,4
OIC-312-03-B,Quels sont les gènes impliqués dans le cancer du sein et de l'ovaire familiaux ?,"Gènes BRCA1/2, PALB2 et TP53",Seuls les gènes BRCA1/2,Les gènes BRCA1/2 et PALB2,Le gène TP53 seul,option_a,5
OIC-312-04-A,Quels sont les modes de dissémination du cancer du sein ?,La dissémination se fait uniquement par voie hématogène.,La dissémination se fait uniquement par voie lymphatique.,"La dissémination se fait soit par voie lymphatique, soit par voie hématogène, soit par contiguïté.",La dissémination ne se produit pas dans les cancers in situ.,c,4
OIC-312-05-A,Quelle est l'âge recommandé pour commencer les examens cliniques mammaires réguliers ?,25 ans,30 ans,35 ans,40 ans,option_a,0
OIC-312-06-A,Quels sont les signes cliniques mammaires observés lors de l'examen clinique des tumeurs du sein ?,"Nodule, écoulement mamelonnaire et inflammation","Asthénie, amaigrissement et ulcère cutané","Peau d'orange, œdème cutané et chaleur locale","Rétraction, fossette ou méplat du mamelon et déviation de l'aréole",option_a,4
OIC-312-07-B,Quels sont les signes visibles sur la photographe d'un sein inflammatoire ?,Asymétrie mammaire et œdème,Rétraction mammaire et peau d'orange,Ecoulement sanguin et méplat,Tous les signes ci-dessus sont visibles sur la photographe,D,0
OIC-312-08-A,Quand est-ce que la mammographie est réalisée en 1ère intention ?,"Chez toutes les femmes, quel que soit leur âge",Sauf chez les femmes très jeunes (âge < 30 ans),Seulement en cas de symptôme,Systématiquement devant toute anomalie de l’examen clinique mammaire,b,4
OIC-312-09-B,Quelles sont les indications pour réaliser une biopsie mammaire ?,Toutes les lésions classées Bi-rads 3 doivent être biopsiées,"Les lésions classées Bi-rads 4 et 5 doivent être biopsiées, ainsi que les lésions classées Bi-rads 3 chez les patientes mutées BRCA ou porteuses d’une lésion biopsiée maligne.",Seules les lésions classées Bi-rads 4 et 5 nécessitent une biopsie,Les prélèvements cytologiques sont recommandés pour toutes les masses ou foyers de microcalcifications.,b,3
