id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-325-17-A,"Selon le texte, quelle étape du circuit du médicament est particulièrement sensible aux erreurs liées à la mauvaise identification du patient, du prescripteur ou à une mauvaise lisibilité de la prescription ?",Préparation,Transport,Prescription,Administration,c,3
OIC-325-18-B,"Selon la définition de l'OMS, laquelle des affirmations suivantes caractérise le mieux la contrefaçon d'un médicament ?","Un médicament non enregistré dans un pays donné, mais autorisé ailleurs.",Un médicament de qualité inférieure résultant d'un défaut de fabrication non intentionnel.,Une fausse représentation délibérée et frauduleuse de l'identité ou de la source d'un médicament.,Une violation de brevets ou un litige concernant des brevets liés à un médicament.,c,5
OIC-325-19-B,"Selon le texte, quels sont les risques liés à la contrefaçon de médicaments concernant la quantité de principe actif ?",Uniquement la présence de substances toxiques.,Uniquement la quantité insuffisante de principe actif entraînant une pharmaco-résistance.,"La quantité peut être insuffisante, excessive, ou inexistante, chacun de ces cas présentant des risques spécifiques.","Uniquement la quantité excessive de principe actif, entraînant des effets indésirables.",c,5
OIC-325-20-B,"Selon le texte, quelle est la première étape pour une victime souhaitant obtenir une indemnisation pour un accident médical auprès des instances compétentes ?",Contacter directement l'ONIAM pour une offre d'indemnisation.,Adresser un formulaire de demande d'indemnisation accompagné de pièces justificatives à la CCI.,Déposer une plainte auprès des autorités compétentes pour engager une procédure judiciaire.,Contacter l'assureur de l'acteur de santé en cause pour négocier une indemnisation directe.,b,4
OIC-325-21-B,"Selon le texte, quel est le rôle principal de l'ONIAM dans le cadre de la responsabilité sans faute liée aux accidents médicaux ?",Déterminer la faute médicale ayant causé le dommage.,"Organiser l'indemnisation des victimes, sans recherche de faute, au titre de la solidarité nationale.",Représenter légalement les victimes devant les tribunaux.,Assurer la prise en charge des frais médicaux liés à l'accident.,b,4
OIC-326-01-A,"Selon le texte, quelle est la durée maximale pendant laquelle un pharmacien peut délivrer un médicament prescrit, sauf cas particuliers ?",Un an,Trois mois,Quatre semaines,Six mois,c,0
OIC-326-02-A,"Selon le texte, quelle est la principale différence entre un médicament générique et un médicament biosimilaire en termes de substitution ?","Un générique peut être substitué par le pharmacien sans consentement du patient, tandis qu'un biosimilaire nécessite le consentement du patient et l'information préalable.","Un générique nécessite des études de bioéquivalence, tandis qu'un biosimilaire nécessite des études cliniques supplémentaires pour prouver sa comparabilité.","Un générique est une copie exacte du médicament de référence, tandis qu'un biosimilaire ne l'est pas en raison de la complexité des médicaments biologiques.","Un générique est autorisé par une procédure allégée, tandis qu'un biosimilaire nécessite une AMM complète comme un médicament innovant.",a,4
OIC-326-03-B,"Selon le texte, quel est le rôle principal du Service Médical Rendu (SMR) ?",Déterminer le prix du médicament en fonction de son intérêt clinique.,Évaluer le progrès thérapeutique apporté par un médicament par rapport aux traitements existants.,Fournir des éléments pour justifier de l'intérêt de la prise en charge du médicament par la solidarité nationale.,Définir les cinq niveaux de progrès thérapeutique pour fixer le prix du médicament.,c,3
OIC-326-04-B,"Selon le Code de la santé publique (CSP), dans quelle situation un pharmacien peut-il délivrer un médicament différent de celui prescrit, sans l'accord préalable du prescripteur ?","Lorsqu'il s'agit de substituer un médicament par un générique appartenant au même groupe, sous certaines conditions.","Lorsqu'il y a une urgence et que cela est dans l'intérêt du patient, après avoir informé le prescripteur.","Lorsqu'il estime que le médicament prescrit est inapproprié pour le patient, après avoir consulté un collègue.","Lorsqu'il n'a pas le médicament prescrit en stock, sans avoir à contacter le prescripteur.",b,0
OIC-326-05-A,"Selon le texte, quel est le critère principal pour qu'un médicament obtienne une autorisation de mise sur le marché (AMM) pour une indication donnée ?",Que les risques attendus soient inférieurs aux bénéfices escomptés.,Que les bénéfices escomptés soient supérieurs aux risques attendus.,Que les bénéfices escomptés soient égaux aux risques attendus.,Que les risques attendus soient égaux aux bénéfices escomptés.,b,4
OIC-326-06-B,"Selon le Code de déontologie médicale et le Code de la santé publique, quel est l'objectif principal du Développement Professionnel Continu (DPC) pour les médecins ?",Obtenir des points pour renouveler son inscription à l'Ordre des médecins.,Se conformer aux exigences des sociétés savantes.,"Maintenir et actualiser les connaissances et compétences, et améliorer les pratiques.",Se tenir informé des dernières avancées technologiques en médecine.,c,4
OIC-326-07-B,"Selon le texte, quel est l'élément central à considérer avant toute prescription médicamenteuse ?",L'autorisation de mise sur le marché (AMM) du médicament.,Le niveau de preuve de l'efficacité du médicament dans l'indication.,La situation individuelle du patient et l'évaluation du rapport bénéfice/risque.,Le suivi médicamenteux clinique et biologique prévu.,c,4
OIC-328-01-A,"Selon le texte, l'évaluation d'une thérapeutique non médicamenteuse se base principalement sur :","L'identification des déficiences, limitations d'activité, restrictions de participation et facteurs environnementaux.","Le rapport entre l'efficacité thérapeutique (sur déficience, activité, participation) et la tolérance (complications).",La prescription initiale pour un objectif thérapeutique défini.,"L'observance, les conditions d'utilisation, l'entretien et la facilité d'usage du dispositif.",b,4
OIC-328-02-A,"Selon la définition de l'ANSM, quelle est la caractéristique principale d'un dispositif médical ?",Son action principale est obtenue par des moyens pharmacologiques.,Il s'agit exclusivement d'instruments et d'appareils.,"Son action principale n'est pas obtenue par des moyens pharmacologiques, immunologiques ou métaboliques.",Il est exclusivement utilisé en milieu hospitalier.,c,4
OIC-328-03-B,"Concernant la prescription et le remboursement des dispositifs médicaux (DM) en France, quelle est la principale distinction entre la prise en charge en ville et à l'hôpital ?","En ville, le DM est financé par le tarif du séjour (GHS), tandis qu'à l'hôpital, il est financé par la LPPR.","En ville, le DM est financé directement par l'acte (LPPR), tandis qu'à l'hôpital, il est financé par le tarif du séjour (GHS), sauf s'il est sur la liste 'en sus'.","En ville, seul le médecin spécialiste peut prescrire les DM, tandis qu'à l'hôpital, c'est l'infirmier.","En ville, le remboursement est systématiquement de 100%, tandis qu'à l'hôpital, il est de 60%.",b,4
OIC-328-04-B,Quelle est la principale différence entre le petit appareillage et le grand appareillage selon la définition fournie ?,"Le petit appareillage est toujours sur mesure, tandis que le grand appareillage est de série.","Le grand appareillage nécessite une prescription sur imprimé spécifique avec entente préalable, contrairement au petit appareillage.","Le petit appareillage est conçu par des orthoprothésistes, tandis que le grand appareillage est conçu par des podo-orthésistes.","Le petit appareillage est remboursé à 100% en cas d'ALD, tandis que le grand appareillage est remboursé à 60%.",b,4
OIC-328-05-A,"Selon le texte, quel est le rôle principal d'une orthèse ?",Corriger une déformation osseuse.,Suppléer un membre ou segment de membre déficient.,Traiter une fracture après un traumatisme.,Fournir un soutien musculaire temporaire.,b,4
OIC-328-06-B,"Selon le tableau, quelle est la principale indication des orthèses de posture statiques ?",Améliorer une amplitude de mouvement.,Immobiliser une articulation.,Lutter contre l'enraidissement et améliorer un secteur de mobilité.,Décharger un membre inférieur.,c,4
OIC-328-07-B,Quel est le sujet principal abordé dans le contenu éducatif intitulé 'Connaître les modalités de prescription des orthèses' ?,Les effets secondaires des orthèses.,Les différentes méthodes de fabrication des orthèses.,Les procédures et règles pour prescrire des orthèses.,L'histoire de l'orthopédie et des orthèses.,c,4
OIC-328-08-A,"Selon le texte, quelle est une différence générale entre l'appareillage des membres inférieurs et supérieurs chez les amputés ?",L'appareillage du membre inférieur est principalement esthétique.,L'appareillage du membre supérieur est principalement fonctionnel.,"L'appareillage du membre inférieur est principalement fonctionnel, tandis que celui du membre supérieur peut l'être aussi esthétiquement.",L'appareillage du membre inférieur est toujours plus complexe que celui du membre supérieur.,c,3
OIC-328-09-A,"Selon le texte, quelle est la principale indication pour le port de chaussures orthopédiques sur mesure (grand appareillage) ?",Troubles trophiques ou œdème.,"Pathologies neurologiques, troubles volumétriques, instabilité, inégalité de longueur, ou boiterie.",Besoin de chaussures thérapeutiques de série (CHUT/CHUP).,Besoin d'orthèses plantaires.,b,4
OIC-328-10-B,"Selon la définition fournie, quel est l'objectif principal des aides techniques ?",Remplacer une fonction corporelle perdue.,Diminuer les limitations d'activité et améliorer l'autonomie.,Soigner la cause sous-jacente du handicap.,Fournir un soutien médical continu.,b,4
OIC-328-11-A,"Selon le texte, quelle est la principale différence dans la procédure de prescription entre un fauteuil roulant manuel et un fauteuil roulant électrique ?","Le fauteuil manuel nécessite une entente préalable, tandis que le fauteuil électrique n'en nécessite pas.","Le fauteuil électrique nécessite un essai de validation et une entente préalable, tandis que le fauteuil manuel est prescrit sur ordonnance simple.","Les deux types de fauteuils nécessitent un essai de validation, mais seul le fauteuil manuel peut être loué.",Seul le fauteuil manuel nécessite une prescription d'un coussin anti-escarre.,b,0
OIC-328-12-B,"Selon le texte, quelle est la principale différence entre la médecine thermale et l'hydrothérapie ?","L'hydrothérapie utilise uniquement l'eau de mer, tandis que la médecine thermale utilise des eaux spécifiques.","La médecine thermale inclut un suivi médical systématique et d'autres soins, contrairement à l'hydrothérapie qui est un simple emploi externe d'eau.","L'hydrothérapie est remboursée par la Sécurité Sociale, tandis que la médecine thermale ne l'est pas.","La médecine thermale se concentre uniquement sur les affections respiratoires, tandis que l'hydrothérapie traite un plus large éventail de pathologies.",b,4
OIC-330-01-A,"Selon le texte, quels sont les principaux effets indésirables associés à l'utilisation des Anti-Inflammatoires Non Stéroïdiens (AINS) ?",Principalement des effets bénéfiques sur le système cardiovasculaire et rénal.,"Principalement des effets digestifs, rénaux et cardiovasculaires.",Principalement des effets bénéfiques sur la fertilité et la fonction hépatique.,"Principalement des effets sur le système nerveux central, tels que l'amélioration de la mémoire et de la concentration.",b,4
