,id,question,option_a,option_b,option_c,option_d,correct_option
2176,OIC-315-01-A,Quelle est la définition d'une leucémie aiguë (LA)?,"Une hémopathie clonale touchant une cellule souche hématopoïétique médullaire avec une prolifération de cellules hématopoïétiques cancéreuses, immatures, bloquées à un stade précoce de leur différenciation.","Une hémopathie clonale touchant une cellule souche hématopoïétique médullaire avec une prolifération de cellules hématopoïétiques cancéreuses, matures, différenciées.","Une hémopathie clonale touchant une cellule souche hématopoïétique médullaire avec une prolifération de cellules hématopoïétiques cancéreuses, immatures, bloquées à un stade tardif de leur différenciation.","Une hémopathie clonale touchant une cellule souche hématopoïétique médullaire avec une prolifération de cellules hématopoïétiques cancéreuses, immatures, bloquées à un stade précoce de leur différenciation, représentant moins de 20% des cellules sur un examen cytologique au myélogramme.",a
2177,OIC-315-01-A-,Quel est le pourcentage minimal de blastes requis pour diagnostiquer une leucémie aiguë (LA)?,10%,15%,20%,25%,c
2178,OIC-315-02-A-,Quelle est la fréquence des leucémies aiguës myéloblastiques en France?,3500 cas par an,1000 cas par an,5000 cas par an,2000 cas par an,a
2179,OIC-315-03-B,Quels facteurs exposent à un risque accru de LAM?,Antécédent d'exposition à des toxiques,Antécédent d'exposition à des radiations ionisantes,Anomalies génétiques,Évolution d'un syndrome myéloprolifératif chronique,a
2180,OIC-315-04-A,Quels sont les signes cliniques liés à l'insuffisance médullaire dans les leucémies aiguës?,"Syndrome anémique, syndrome hémorragique, syndrome infectieux","Syndrome anémique, syndrome hémorragique, syndrome de fatigue","Syndrome anémique, syndrome hémorragique, syndrome de douleur","Syndrome anémique, syndrome hémorragique, syndrome de fièvre",a
2181,OIC-315-04-A-,Quel est le principal signe clinique lié à la thrombopénie dans les leucémies aiguës?,Saignements cutanéomuqueux,Purpura,Coagulation intravasculaire disséminée,Angine ulcéronécrotique,a
2182,OIC-315-05-A,Quels sont les signes cliniques de gravité associés au syndrome d'insuffisance médullaire?,Insuffisance rénale aiguë,Choc hémorragique,Syndrome cave supérieur,Troubles de l'hémostase,b
2183,OIC-315-05-A-,Quels sont les signes cliniques de gravité associés au syndrome tumoral?,Hyperleucocytose,Choc septique,Insuffisance rénale aiguë,Troubles de l'hémostase,c
2184,OIC-315-06-A,Quels sont les éléments anormaux constants dans l'hémogramme d'une leucémie aiguë?,Anémie arégénérative macrocytaire,Thrombopénie,Neutropénie,Blastes circulants,b
2185,OIC-315-06-A-,Quel élément anormal est inconstant dans l'hémogramme d'une leucémie aiguë?,Anémie arégénérative normo- ou macrocytaire,Thrombopénie,Neutropénie,Blastes circulants,d
2186,OIC-315-07-B,Quel examen permet le diagnostic positif de la leucémie aiguë?,Biopsie osseuse,Ponction médullaire,Examen sanguin complet,Imagerie par résonance magnétique,b
2187,OIC-315-07-B-,Quelle technique est utilisée pour caractériser immunophénotypiquement les blastes de la leucémie aiguë?,Cytogénétique,Moléculaire,Immunophénotypage,Biopsie osseuse,c
2188,OIC-315-08-A-,Quel est le type de leucémie le plus fréquent chez l'enfant?,Leucémie Myéloblastique,Leucémie Lymphoblastique Myéloïde,Leucémie Lymphoblastique B,Leucémie Lymphoblastique T,c
2189,OIC-315-09-A-,Quelles complications aiguës doivent être prises en charge en urgence chez un enfant atteint de leucémie aiguë?,"Détresse respiratoire, CIVD, insuffisance rénale","Douleurs osseuses, hépatomégalie, splénomégalie","Fièvre prolongée, anorexie, asthénie","Insuffisance médullaire secondaire, anémie, thrombopénie",a
2190,OIC-315-10-B,Quelles sont les indications principales pour réaliser un myélogramme chez un enfant présentant des cytopénies?,"L’atteinte de 2 ou 3 lignées (anémie, thrombopénie, neutropénie) à l’hémogramme",La présence de blastes circulants,La suspicion d’une infection bactérienne,La présence de symptômes neurologiques,a
2191,OIC-325-01-A,Quelle est la définition d'un effet indésirable médicamenteux (EIM)?,"Toute réaction nocive et non voulue due à un médicament, quelle que soit la situation d'utilisation.","Toute réaction nocive et non voulue due à un médicament, uniquement en cas d'usage hors-autorisation de mise sur le marché.","Toute réaction nocive et non voulue due à un médicament, uniquement en cas de surdosage.","Toute réaction nocive et non voulue due à un médicament, uniquement en cas d'erreur médicamenteuse.",a
2192,OIC-325-01-A-,Dans quelles situations un effet indésirable médicamenteux (EIM) peut-il survenir?,Seulement en cas d'usage hors-autorisation de mise sur le marché.,Seulement en cas de surdosage.,"En cas d'usage hors-autorisation de mise sur le marché, de surdosage, de mésusage, d'abus, d'erreur médicamenteuse, d'interaction, lors d'une prise pendant la grossesse ou l'allaitement, et lors d'une exposition professionnelle.",Seulement en cas d'erreur médicamenteuse.,c
2193,OIC-325-02-A,Quels sont les enjeux individuels liés aux risques des médicaments?,Amélioration de la qualité de vie des patients,Réduction des coûts de santé,Bon usage du médicament et prise en charge adaptée,Augmentation de la productivité des professionnels de santé,c
2194,OIC-325-02-A-,Quels sont les enjeux de santé publique liés aux risques des médicaments?,Système de surveillance et détection du signal en vie réelle,Amélioration de la qualité de vie des patients,Réduction des coûts de santé,Augmentation de la productivité des professionnels de santé,a
2195,OIC-325-03-A,Quelle est la définition d'une prescription médicamenteuse inappropriée (PMI)?,Une prescription qui n'a pas d'indication clinique,Une prescription qui est conforme à l'autorisation de mise sur le marché (AMM),Une prescription qui engendre plus de risques que de bénéfices pour le patient,Une prescription qui est conforme aux recommandations officielles des sociétés savantes,c
2196,OIC-325-04-B,Quelle est la première étape de la règle des 5 B pour prévenir les erreurs médicamenteuses?,Bon Médicament,Bon Patient,Bonne Dose,Bonne Voie,b
2197,OIC-325-04-B-,Quelle est la dernière étape de la règle des 5 B pour prévenir les erreurs médicamenteuses?,Bon Médicament,Bon Patient,Bonne Dose,Bon Moment,d
2198,OIC-325-05-B,Quels sont les mécanismes généraux des pathologies induites par les médicaments?,"Effets de type A, prévisibles","Effets de type B, non prévisibles","Effets de type C, prévisibles","Effets de type D, non prévisibles",a
2199,OIC-325-05-B-,Quel est le mécanisme du syndrome extrapyramidal?,Blocage dopaminergique,Blocage cholinergique,Blocage adrénergique,Blocage sérotoninergique,a
2200,OIC-325-06-B,Quel pourcentage des admissions en médecine ou en chirurgie est attribué à un événement indésirable grave selon l'ENEIS?,1 à 2%,3 à 5%,5 à 10%,10 à 15%,b
2201,OIC-325-06-B-,"Quelle proportion des événements indésirables graves ayant motivé une hospitalisation est associée à des produits de santé, et combien sont évitables?","50% associés, 25% évitables","50% associés, 50% évitables","75% associés, 25% évitables","75% associés, 50% évitables",b
2202,OIC-325-08-A,Quel est l'objectif principal de la pharmacovigilance?,"Améliorer le rapport bénéfice/risque des médicaments, au niveau individuel et collectif.",Développer de nouveaux médicaments.,Réduire le coût des médicaments.,Augmenter la vente des médicaments.,a
2203,OIC-325-09-B-,Quels sont les critères utilisés pour évaluer l'imputabilité en pharmacovigilance?,"Critères chronologiques, sémiologiques et bibliographiques.",Critères chronologiques et sémiologiques.,Critères chronologiques et bibliographiques.,Critères sémiologiques et bibliographiques.,a
2204,OIC-325-10-A-,Où peut-on déclarer un effet indésirable suspecté d'être dû à un médicament?,Sur le site du Centre Régional de Pharmacovigilance du territoire,Sur le portail de déclaration des événements sanitaires indésirables,Sur le site de l'Agence Nationale de Sécurité du Médicament et des produits de santé,Sur le site de l'Ordre des Médecins,b
2205,OIC-325-11-A,Quel est le principal objectif de l'addictovigilance en France?,Surveillance des effets secondaires des médicaments,Évaluation du potentiel d'abus et de dépendance des substances psychoactives,Prévention des maladies cardiovasculaires,Gestion des allergies aux médicaments,b
2206,OIC-325-11-A-,Quel est le réseau responsable de l'addictovigilance en France?,ANSM,OMS,INSERM,AFSSAPS,a
2207,OIC-325-12-A,Quel professionnel de santé est responsable de la déclaration obligatoire d'un cas de pharmacodépendance grave ou d'abus grave d'une substance psychoactive?,Psychologue,Infirmier,"Médecin, chirurgien-dentiste, sage-femme, pharmacien",Psychiatre,c
2208,OIC-325-12-A-,Où doit-on déclarer un cas de pharmacodépendance grave ou d'abus grave d'une substance psychoactive?,Au service de santé publique de la région,Au Centre d'Evaluation et d'Information sur la pharmacodépendance (CEIP) du territoire concerné,Au ministère de la Santé,Au tribunal de grande instance,b
2209,OIC-325-13-B,Quel est l'objectif principal de la matériovigilance?,Améliorer la qualité des dispositifs médicaux avant leur mise sur le marché,Surveiller les incidents ou risques d'incidents liés aux dispositifs médicaux après leur mise sur le marché,Évaluer les performances des dispositifs médicaux en laboratoire,Développer de nouveaux dispositifs médicaux,b
2210,OIC-325-14-A,Quel est le mécanisme de déclaration d'un effet indésirable suspecté d'être dû à des biomatériaux si le témoin de l'incident exerce ses fonctions dans un établissement de santé ou dans une association distribuant des dispositifs médicaux à domicile?,Directement à l'ANSM en utilisant le portail de signalement des événements sanitaires indésirables,Au correspondant local de matériovigilance,Par courrier avec le formulaire de déclaration Cerfa correspondant,Aucune déclaration n'est nécessaire,b
2211,OIC-325-14-A-,"Quel est le mécanisme de déclaration d'un effet indésirable suspecté d'être dû à des biomatériaux si le témoin de l'incident ne travaille pas en établissement de santé, est un fabricant, un mandataire ou un particulier?",Au correspondant local de matériovigilance,Directement à l'ANSM en utilisant le portail de signalement des événements sanitaires indésirables,Par courrier avec le formulaire de déclaration Cerfa correspondant,Aucune déclaration n'est nécessaire,b
2212,OIC-325-15-A,Quelle est la définition d'une erreur médicamenteuse selon la Haute Autorité de Santé?,"Tout événement évitable qui pourrait être à l’origine de/ou conduire à l’utilisation inappropriée d’un médicament ou à un dommage au patient alors que le médicament est sous le contrôle du professionnel de santé, du patient ou de l’usager.","Tout événement non évitable qui pourrait être à l’origine de/ou conduire à l’utilisation inappropriée d’un médicament ou à un dommage au patient alors que le médicament est sous le contrôle du professionnel de santé, du patient ou de l’usager.","Tout événement évitable qui pourrait être à l’origine de/ou conduire à l’utilisation inappropriée d’un médicament ou à un dommage au patient alors que le médicament est sous le contrôle du professionnel de santé, du patient ou de l’usager, mais uniquement si le patient est un enfant.","Tout événement évitable qui pourrait être à l’origine de/ou conduire à l’utilisation inappropriée d’un médicament ou à un dommage au patient alors que le médicament est sous le contrôle du professionnel de santé, du patient ou de l’usager, mais uniquement si le médicament est un médicament générique.",a
2213,OIC-325-15-A-,Quel est le mécanisme d'une erreur médicamenteuse?,"La pratique professionnelle, les produits de santé, les procédures et les systèmes incluant l'ensemble du circuit du médicament : la prescription, la communication de l’ordonnance, la dispensation, la préparation, la distribution, l’administration, l’éducation, la surveillance/suivi thérapeutique et l’utilisation.","La pratique professionnelle, les produits de santé, les procédures et les systèmes incluant l'ensemble du circuit du médicament : la prescription, la communication de l’ordonnance, la dispensation, la préparation, la distribution, l’administration, l’éducation, la surveillance/suivi thérapeutique et l’utilisation, mais uniquement si le patient est un enfant.","La pratique professionnelle, les produits de santé, les procédures et les systèmes incluant l'ensemble du circuit du médicament : la prescription, la communication de l’ordonnance, la dispensation, la préparation, la distribution, l’administration, l’éducation, la surveillance/suivi thérapeutique et l’utilisation, mais uniquement si le médicament est un médicament générique.","La pratique professionnelle, les produits de santé, les procédures et les systèmes incluant l'ensemble du circuit du médicament : la prescription, la communication de l’ordonnance, la dispensation, la préparation, la distribution, l’administration, l’éducation, la surveillance/suivi thérapeutique et l’utilisation, mais uniquement si le médicament est un médicament générique et le patient est un enfant.",a
