,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
1069,OIC-265-14-A,Quels sont les principes de la prise en charge de la lithiase urinaire?,"Cette question évalue la compréhension des indications thérapeutiques en fonction de la taille et de la localisation du calcul, ainsi que des complications potentielles.",Observation et traitement médical expulsif (TME) pour tous les calculs urinaires.,Incorrecte. La TME est indiquée pour les calculs de petite taille et sans complications.,Dérivation urinaire en urgence pour tous les calculs urinaires.,Incorrecte. La dérivation est réservée aux cas de complications comme l'insuffisance rénale ou l'hyperalgie.,Traitement actif (urétéroscopie ou lithotritie extracorporelle) en fonction de la taille et de la localisation du calcul.,"Correcte. Le choix du traitement dépend de la taille et de la localisation du calcul, ainsi que des complications potentielles.",Chirurgie ouverte pour tous les calculs urinaires.,Incorrecte. La chirurgie ouverte est rarement nécessaire et réservée aux cas exceptionnels.,c
1070,OIC-267-01-A,En quelle(s) situation(s) est-il nécessaire de réaliser une gazométrie sanguine artérielle ?,Cette question évalue la connaissance des indications de la gazométrie artérielle.,Dyspnée et suspicion de pathologie pulmonaire hypoxémiante aiguë ou chronique,Correcte : La dyspnée et les pathologies pulmonaires hypoxémiante sont des indications classiques.,Suspicion d’acido-cétose et insuffisance rénale aiguë sévère,"Correcte : L'acido-cétose et l'insuffisance rénale aiguë sévère nécessitent une gazométrie veineuse, pas artérielle.","État de choc et troubles de la conscience, coma",Correcte : L'état de choc et les troubles de la conscience sont des indications de la gazométrie artérielle.,Intoxications métaboliques responsables d’acidose métabolique,Correcte : Les intoxications métaboliques peuvent nécessiter une gazométrie artérielle pour évaluer l'acidose métabolique.,a
1071,OIC-267-02-B,Quel est le rôle principal du système tampon acide-carbonique/bicarbonate dans la régulation de l'équilibre acido-basique?,Cette question évalue la compréhension du rôle du système tampon acide-carbonique/bicarbonate dans la régulation du pH sanguin.,Eliminer l'excès de bicarbonate du sang.,"Incorrect. Le système tampon aide à maintenir l'équilibre du bicarbonate, pas à l'éliminer.",Réguler la concentration d'ions H+ dans le sang.,Correct. Le système tampon réagit avec les ions H+ pour maintenir leur concentration dans une plage physiologique.,Synthétiser de nouveaux bicarbonates à partir du CO2.,Incorrect. La synthèse de bicarbonate est principalement assurée par les reins.,Stimuler la respiration pour éliminer le CO2.,"Incorrect. La respiration est régulée par les chémorécepteurs en réponse au CO2, mais pas directement par le système tampon.",b
1072,OIC-267-03-A,"Selon la définition fournie, quel est le caractère d'un trouble acido-basique?",Cette question évalue la compréhension de la définition d'un trouble acido-basique.,Toujours métabolique,Incorrecte. Un trouble acido-basique peut être métabolique ou respiratoire.,Toujours respiratoire,Incorrecte. Un trouble acido-basique peut être métabolique ou respiratoire.,Métabolique ou respiratoire,"Correcte. Un trouble acido-basique peut être soit métabolique, soit respiratoire.",Indéterminé,Incorrecte. La classification en métabolique ou respiratoire est possible.,c
1073,OIC-267-04-A,Quelles sont les anomalies cliniques graves à rechercher en cas d'urgence vitale liée à un trouble de l'équilibre acido-basique?,"Cette question évalue la connaissance des signes cliniques d'urgence liés à un pH sanguin < 7,10 ou une bicarbonatémie < 8 mmol/L.","Diminution des débits cardiaques et tissulaires, dyspnée, résistance aux catécholamines",Correcte. Ces symptômes sont des signes cliniques graves d'acidose métabolique.,"Fièvre élevée, céphalée et nausées",Incorrect. Ces symptômes sont plus souvent associés à des infections ou des inflammations.,"Tachycardie, hypotension et confusion","Incorrect. Ces symptômes peuvent être observés dans diverses situations, mais ne sont pas spécifiques à un trouble acido-basique grave.","Diarrhée, vomissements et déshydratation","Incorrect. Ces symptômes peuvent contribuer à un déséquilibre acido-basique, mais ne sont pas des signes cliniques d'urgence vitale.",a
1074,OIC-267-06-B,"En cas d'acidose métabolique hyperchlorémique, quel est le critère permettant de distinguer une origine extrarénale de l'acidose d'une origine tubulaire rénale?",Cette question évalue la compréhension du rôle du trou anionique urinaire (TAU) dans le diagnostic différentiel des acidoses métaboliques.,Une kaliémie basse,La kaliémie n'est pas un critère discriminant pour l'origine de l'acidose.,"Une pH urinaire < 5,5","Le pH urinaire peut être bas dans les deux cas, il n'est pas spécifique.",Un TAU < 0,"Un TAU négatif indique une réponse rénale adaptée, suggérant une origine extrarénale de l'acidose.",Un TAU > 0,"Un TAU positif indique une réponse rénale inadaptée, suggérant une origine tubulaire rénale de l'acidose.",c
1075,OIC-267-07-A,Quelles sont les principales causes d'acidose respiratoire?,Cette question évalue la connaissance des causes d'acidose respiratoire.,Dysfonction cérébrale,Une cause d'acidose respiratoire.,Hyperventilation,"L'hyperventilation entraîne une alcalose respiratoire, pas une acidose.",Infection urinaire,"Une infection urinaire est une cause d'acidose métabolique, pas respiratoire.",Déficit en vitamine D,"Un déficit en vitamine D peut entraîner des problèmes osseux, mais pas une acidose respiratoire.",a
1076,OIC-267-08-B,"Quelle est la modalité de correction d'une acidose métabolique chronique pour prévenir la fonte musculaire, la déminéralisation osseuse et le retard de croissance chez l'enfant?",Cette question évalue la connaissance des modalités de traitement d'une acidose métabolique chronique.,Administration d'insuline,"L'insuline est utilisée pour traiter le diabète, pas l'acidose métabolique.",Apports de bicarbonate de sodium per os,C'est la bonne réponse. Le bicarbonate de sodium permet d'augmenter le taux de bicarbonates plasmatiques et de corriger l'acidose.,Diète riche en protéines,"Une diète riche en protéines peut être utile dans certaines situations, mais n'est pas la première ligne de traitement de l'acidose métabolique.",Transfusion sanguine,Une transfusion sanguine n'est pas indiquée dans le traitement de l'acidose métabolique.,b
1077,OIC-267-09-B,Quelle est l'indication de l'alcalinisation en cas d'acidose?,Cette question évalue la compréhension des indications spécifiques de l'alcalinisation dans le traitement des acidoses.,"Toujours, car elle permet de remonter rapidement le pH.",Incorrecte. L'alcalinisation n'est pas toujours indiquée et doit être utilisée avec prudence.,Uniquement en cas d'acidose lactique.,Incorrecte. L'alcalinisation est indiquée dans certaines acidoses hyperchlorémiques ou associées à des intoxications.,"En cas d'acidose hyperchlorémique ou d'intoxication associée, et en évitant la surcharge hydro-sodée et l'hypokaliémie.","Correcte. L'alcalinisation est indiquée dans les cas précis mentionnés, en tenant compte des contre-indications.",En cas d'insuffisance rénale organique associée.,"Incorrecte. L'épuration extrarénale est indiquée en cas d'insuffisance rénale, pas l'alcalinisation.",c
1078,OIC-267-10-B,Quel est l'effet principal des catécholamines sur la concentration intracellulaire de potassium?,Cette question évalue la compréhension des mécanismes de régulation de la kaliémie.,Augmentation de l'entrée cellulaire de potassium,Correct. Les catécholamines stimulent l'entrée cellulaire du potassium via l'effet β-adrénergique.,Diminution de l'entrée cellulaire de potassium,Incorrect. Les catécholamines augmentent l'entrée cellulaire de potassium.,Augmentation de la fuite passive de potassium vers le secteur extracellulaire,Incorrect. Cette fuite est plutôt observée en cas d'acidose métabolique.,Aucun effet sur la concentration intracellulaire de potassium,Incorrect. Les catécholamines ont un effet direct sur la concentration intracellulaire de potassium.,a
1079,OIC-267-11-A,Quelles sont les indications de prescription d'une kaliémie?,Cette question évalue la connaissance des indications cliniques pour un dosage de kaliémie.,En cas de suspicion d'hypertension artérielle.,L'hypertension artérielle n'est pas directement liée à l'hyperkaliémie.,En cas de suspicion d'anémie.,L'anémie n'est pas directement liée à l'hyperkaliémie.,En cas de suspicion d'insuffisance rénale.,"L'insuffisance rénale peut entraîner une hyperkaliémie, donc c'est une indication.",En cas de suspicion de diabète.,"Le diabète peut entraîner une hypokaliémie, pas une hyperkaliémie.",c
1080,OIC-267-12-B,Quel est le signe neuro-musculaire le plus tardif à apparaître en cas d'hyperkaliémie?,Cette question évalue la compréhension des manifestations cliniques de l'hyperkaliémie.,Brûlures ou paresthésies des extrémités,Ce signe est un des premiers à apparaître en cas d'hyperkaliémie.,Faiblesse musculaire voire paralysie flasque,Cette option est correcte. La faiblesse musculaire et la paralysie flasque sont des signes tardifs de l'hyperkaliémie.,Hypotension artérielle,"L'hypotension artérielle est un signe hémodynamique, pas neuro-musculaire.",Anomalies de la sensibilité superficielle,Ce signe est un des premiers à apparaître en cas d'hyperkaliémie.,b
1081,OIC-267-13-A,"Quelles sont les anomalies ECG associées à l'hyperkaliémie, par ordre de gravité ?",Cette question évalue la connaissance des modifications ECG progressives liées à l'hyperkaliémie.,"Augmentation de l'amplitude des ondes T, anomalies de la conduction auriculaire et auriculo-ventriculaire, puis anomalies de la conduction intraventriculaire.",Cette réponse est correcte et décrit l'ordre de gravité des anomalies ECG.,"Anomalies de la conduction auriculaire, anomalies de la conduction intraventriculaire, puis augmentation de l'amplitude des ondes T.",Cette réponse est incorrecte car elle ne respecte pas l'ordre de gravité des anomalies ECG.,"Bradycardie à QRS large, anomalies de la conduction auriculaire et auriculo-ventriculaire, puis augmentation de l'amplitude des ondes T.",Cette réponse est incorrecte car elle ne respecte pas l'ordre de gravité des anomalies ECG.,"Augmentation de l'amplitude des ondes T, anomalies de la conduction intraventriculaire, puis bradycardie à QRS large.",Cette réponse est incorrecte car elle ne respecte pas l'ordre de gravité des anomalies ECG.,a
1082,OIC-267-15-A,Quel est le traitement d'urgence recommandé pour une hyperkaliémie sévère (kaliémie > 7 mmol/L)?,Cette question évalue la connaissance du traitement d'urgence de l'hyperkaliémie sévère.,Administration d'un diurétique,Les diurétiques ne sont pas la première ligne de traitement en cas d'hyperkaliémie sévère.,Sels de calcium IV et insuline-glucose,C'est la réponse correcte. Les sels de calcium stabilisent le rythme cardiaque et l'insuline-glucose permet de transférer le potassium vers les cellules.,Hémodialyse,L'hémodialyse est une option pour les cas d'hyperkaliémie très sévères et résistantes au traitement initial.,Augmentation de l'apport en eau,L'augmentation de l'apport en eau n'est pas suffisante pour traiter l'hyperkaliémie sévère.,b
