mcq,cop,llm_cop
"-----
Question:
A 41 - year old married female presented with headache for the last 6 months. She had several consultations. All her investigations were found to be within normal limits. She still insists that there is something wrong in her head and seeks another consultation. The most likely diagnosis is:
Options:
a) Phobia
b) Depression
c) Hypochondriasis
d) Psychogenic headache
-----
",2,2
"-----
Question:
Somnambulism is mostly seen in which age group?
Options:
a) Children
b) Adolescents
c) Adults
d) All age group
-----
",0,0
"-----
Question:
In which of the following state, a person is mute and akinetic, but can be awaken and even be ale?
Options:
a) Stupor
b) Delirium
c) Twilight state
d) Oneroid state
-----
",0,3
"-----
Question:
Best therapy suited to teach daily life skill to a mentally challenged child-
Options:
a) CBT (Cognitive Behaviour Therapy)
b) Contigency
c) Cognitive reconstruction
d) Self instruction
-----
",1,0
"-----
Question:
Patient presents with waxy flexibility, negativism & rigidity Diagnosis is?
Options:
a) Paranoid schizophrenia
b) Catatonic schizophrenia
c) Hebephrenic Sch
d) Simple Sch.
-----
",1,1
"-----
Question:
Which of the following antiepileptic can be used in the management of alcohol withdrawal symptoms?
Options:
a) Phenytoin
b) Carbamazepine
c) Valproate
d) Topiramate
-----
",1,1
"-----
Question:
An appropriate pre-Lithium work-up includes all of the following, EXCEPT:
Options:
a) Erythrocyte sedimentation rate
b) Serum creatinine
c) Thyroid-stimulating hormone (TSH)
d) Serum electrolytes
-----
",0,3
"-----
Question:
Anaclitic depression is
Options:
a) Depression on top of dysthymia
b) Depression with increased sleep & increased appetite
c) Depression in child deprived of care taker
d) Depression with seasonal pattern
-----
",2,0
"-----
Question:
An elderly woman suffering from schizophrenia is on antipsychotic medication. She developed purposeless involuntary facial and limb movements, constant chewing and puffing of cheeks. Which of the following drugs is least likely to be involved in this side effect -
Options:
a) Haloperidol
b) Clozapine
c) Fluphenazine
d) Loxapine
-----
",1,1
"-----
Question:
Auditory hallucinations are seen in except:
Options:
a) Schizophrenia
b) Acute and transient psychotic disorder
c) Delirium tremens
d) Panic disorder
-----
",3,2
"-----
Question:
All are cluster C disorders of personality except
Options:
a) anxious
b) avoidant
c) scchizoid
d) dependent
-----
",2,1
"-----
Question:
which of following SSRI used in the panic disorder
Options:
a) paroxetine
b) clomipraamine
c) imipramine
d) trazadone
-----
",0,0
"-----
Question:
A patient with pneumonia for 5 days is admitted to the hospital now with an altered sensorium. He suddenly ceases to recognize the doctor and staff. He thinks that he is in jail and complains of scorpion attacking him. His probable diagnosis is
Options:
a) Acute Dementia
b) Acute delirium
c) Acute schizophrenia
d) Acute paranoia
-----
",1,1
"-----
Question:
Psychosurgery is used in
Options:
a) Phobia
b) Generalized anxiety
c) OCD
d) Depression
-----
",2,2
"-----
Question:
The features of OCD are A/E
Options:
a) Irrationale thought
b) Egosyntonic
c) Resisting the idea
d) Persistence of idea
-----
",1,1
"-----
Question:
A 12-year-old boy is brought to your clinic for being very strange in his behaviours. He is late to school because he has to be in the shower for more than 2 hours. He feels compelled to use the soap repeatedly to clean off the 'germs' which he is worried off. He feels compelled to do this although he thinks that it is senseless. He checks his bag for his pen every 5 minutes. He has always struggled to complete his exams in time. Which of the following is the MOST likely diagnosis?
Options:
a) Specific phobia for germs
b) Autism Spectrum Disorder
c) Obsessive Compulsive Disorder
d) Cyclothymia
-----
",2,2
"-----
Question:
All of the following are thought disorders, EXCEPT:
Options:
a) Paranoia
b) OCD
c) Delusion
d) Visual Hallucination
-----
",3,2
"-----
Question:
Theory of Pshycosexual development was given by
Options:
a) Freud
b) Piaget
c) Skinner
d) Kaplan
-----
",0,0
"-----
Question:
The most impoant feature of delirium
Options:
a) Impaired judgement
b) Anxiety
c) Hyperactivity
d) Clouding of consciousness
-----
",3,3
"-----
Question:
Double depression in:-
Options:
a) Major depressive disorder from 2 years
b) Major depression with OCD
c) Depression with dysthymia
d) Depression with anxiety attack
-----
",2,2
"-----
Question:
One of the impoant defence mechanism is :
Options:
a) Alienation
b) Confabulation
c) Repression
d) Suppression
-----
",2,2
"-----
Question:
True regarding cocaine are all, except: JIPMER 13
Options:
a) Causes tachycardia and hypeension
b) Half life is 3 h
c) No antidote
d) Can be taken by snoing
-----
",1,2
"-----
Question:
Dialectical behaviour therapy is used in the management of which of the following disorder ?
Options:
a) Borderline personality disorder
b) Avoidant personality disorder
c) Narcissistic personality disorder
d) Antisocial personality disorder
-----
",0,0
"-----
Question:
Modaflnil is used for the treatment of -
Options:
a) Narcolepsy
b) Sexual dysfunction
c) Depression
d) Anxiety
-----
",0,0
"-----
Question:
Type two schizophrenia is characterised by all except ?
Options:
a) Negative symptoms
b) Poor response to TT
c) Disorganised behaviour
d) CT scan abnormal
-----
",2,0
"-----
Question:
Which of the following is not included in the grades of insight?
Options:
a) Intellectual
b) Emotional
c) Psychological
d) Judgemental
-----
",3,3
"-----
Question:
Schneider's first rank symptoms in schizophrenia include:
Options:
a) Audible thoughts
b) Somatic passivity
c) Hallucinations
d) All
-----
",3,3
"-----
Question:
A19 year old boy suffering from chronic schizophrenia is put on haloperidol in the dose of 20 mg/day. A week after the initiation of medication the patient shows restlessness, fidgety, irritability and cannot sit still at one place. The most appropriate treatment strategy is -
Options:
a) Increase in the dose of haloperidol
b) Addition of anticholinergic drug
c) Addtion of beta blocker
d) Adding another antipsychotic drug
-----
",2,1
"-----
Question:
Term catatonia was used by -
Options:
a) Karl kahlbaum
b) Adolf meyer
c) Leo kanner
d) Karen homey
-----
",0,0
"-----
Question:
Recurrent suicidal tendency, aberrant interpersonal relationship, black and white phenomena are characteristic of:
Options:
a) Borderline personality
b) Schizotypal personality
c) Histrionic personality
d) Narcissistic personality
-----
",0,0
"-----
Question:
Formication and delusion of persecution occurs together in abuse with:
Options:
a) Cocaine
b) Amphetamine
c) Cannabis
d) LSD
-----
",0,1
"-----
Question:
Negative symptoms of schizophrenia are all except:-
Options:
a) Over activity
b) Anhedonia
c) Alogia
d) Apathy
-----
",0,1
"-----
Question:
Treatment of choice for endogenous depression with suicidal tendency -
Options:
a) Lithium
b) Chlorpromazine
c) ECT
d) Psychoanalysis
-----
",2,0
"-----
Question:
Naltrexone is used in opioid dependene to
Options:
a) Prevent respiratory depression
b) Treat withdrawal symptoms
c) Prevent relapse
d) Treatment of opioid overdose
-----
",2,2
"-----
Question:
which of the antidepressent is used in low dose as hypnotic
Options:
a) trazadone
b) fluoxetine
c) fluvoxamine
d) bupropion
-----
",0,0
"-----
Question:
A lady has very unstable relation with her husband, always threatening to suicide infact she one time eat some poison, then diagnosis is -
Options:
a) Borderline personality disorder
b) Depression
c) Avoident personality disorder
d) None
-----
",0,0
"-----
Question:
One of the following drug abuse produces a psychosis closely resembling paranoid schizophrenia:
Options:
a) Barbiturates
b) Amphetamines
c) Opioids
d) Benzodiazepines
-----
",1,1
"-----
Question:
Commonest type of phobia seen in clinical practice:
Options:
a) Social phobia
b) Simple phobia
c) Agro phobia
d) Claustrophobia
-----
",2,0
"-----
Question:
Paranoid psychosis with cocaine is due to:
Options:
a) Tolerance
b) Withdrawal
c) Reverse tolerance
d) Intoxication
-----
",3,3
"-----
Question:
Maximum score that can be obtained in MMSE is
Options:
a) 13
b) 30
c) 47
d) 55
-----
",1,1
"-----
Question:
Roid rage is seen in
Options:
a) flunitrazepam
b) LSD
c) toluene
d) anabolic androgenic steroids
-----
",3,3
"-----
Question:
Which is true statement?
Options:
a) Depression with suicidal tendencies require ECT
b) Chronic depression will require ECT
c) Reactive depression responds to ECT better
d) ECT is the treatment of choice for atypical depression
-----
",0,2
"-----
Question:
Maximum duration of time spent is in NREM stage
Options:
a) I
b) II
c) III
d) IV
-----
",1,2
"-----
Question:
Well dressed man came for feeling of women trapped in man body is suffering from -
Options:
a) Paraphilia
b) Transverium
c) Gender identity disorder
d) Protterurism
-----
",2,0
"-----
Question:
The Halstead Retain battery involves all except :
Options:
a) Finger oscillation
b) Constructional praxis
c) Rhythm
d) Actual performance
-----
",1,2
"-----
Question:
A 25 years old male is not happy with its gender and is always in distress due to this. He wants to change sex and have vagina. It comes under?
Options:
a) Transsexualism
b) Dual role transvestism
c) Gender dysphoria
d) Sexual maturation
-----
",-1,2
"-----
Question:
Depression is seen ina) Hyperthyroidismb) Hypoglycemiac) Adrenal disorderd) Pheochromocytoma
Options:
a) ac
b) bc
c) ad
d) b
-----
",0,2
"-----
Question:
Patient with IQ of 60 has
Options:
a) Severe MR
b) Profound MR
c) Moderate MR
d) Mild MR
-----
",3,1
"-----
Question:
A patient presents to the emergency department with self-harm and indicates suicidal intent. Which of the following conditions does not warrant an immediate specialist assessment -
Options:
a) Formal thought disorder
b) Acute alcohol intoxication
c) Chronic severe physical illness
d) Social isolation
-----
",1,2
"-----
Question:
Which defense mechanism is commonly used by substance abusers?
Options:
a) Dissociation
b) Introjection
c) Denial
d) Projection
-----
",2,2
"-----
Question:
Which of the following has to be present for diagnosis of manic-depressive psychosis?
Options:
a) Loss of interest or pleasure
b) Recurrent suicidal ideation
c) Indecisiveness
d) Insomnia
-----
",0,0
"-----
Question:
LSD was introducd by
Options:
a) albe hoffman
b) delay and deniker
c) John F Cade
d) Egaz Moniz
-----
",0,0
"-----
Question:
The unfamiliarity of familiar things is seen in -
Options:
a) Deja vu
b) Jamais vu
c) Deja entendu
d) Deja pence
-----
",1,1
"-----
Question:
Three years back a woman suffered during an earthquake and she was successfully saved. After recovery, she has nightmares about the episode and she also gets up in the night and feels terrified. The most probable diagnosis is -
Options:
a) Major depression
b) Post-traumatic stress disorder
c) Mania
d) Schizophrenia
-----
",1,1
"-----
Question:
“Bad-trip” is associated with
Options:
a) Bhang
b) Ganja
c) LSD
d) Cocaine
-----
",2,2
"-----
Question:
The period of normalsy is seen between two psychosis. The diagnosis is:
Options:
a) Schizophrenia
b) Manic Depressive Psyhosis (MDP)
c) Alcoholism
d) Depression
-----
",1,0
"-----
Question:
Abnormal thought possession is found in
Options:
a) Organic brain syndrome
b) Hysteria
c) Obsessive compulsive disorder
d) Neuroasthenia
-----
",2,0
"-----
Question:
In a child with OCD, MRI will reveal reduced volume / atrophy in :
Options:
a) Putamen
b) Globus pallidus
c) Caudate nucleus
d) Cerebellum
-----
",2,2
"-----
Question:
Which of the following drug can cause hyperprolactinemia?
Options:
a) Olanzapine
b) Ziprasidone
c) Risperidone
d) Asenapine
-----
",2,0
"-----
Question:
Morbid jealousy is seen in:
Options:
a) Alcoholism
b) Persons who are isolated from society
c) Social phobia
d) Depression
-----
",0,1
"-----
Question:
Type B alcohol dependence is associated with all except ?
Options:
a) Severe dependence
b) Late onset
c) Many childhood risk factors
d) Polysubstance abuse
-----
",1,1
"-----
Question:
Ego's defence mechanism ""Undoing"" is typically seen in -
Options:
a) Depression
b) Schizophrenia
c) Obsessive compulsive neurosis
d) Hysteria
-----
",2,2
"-----
Question:
Most useful drug in Enuresis is
Options:
a) Haloperiodol
b) Diazepam
c) Trimipramine
d) Chlorpromazine
-----
",2,2
"-----
Question:
Auditory hallucinations, features of affect, delusion of persecution occur in -
Options:
a) Depression
b) Hysteria
c) Schizophrenia
d) Anxiety neurosis
-----
",2,2
"-----
Question:
A female with depression is resistant to antidepressants. Cognitive therapy for depression was developed by:
Options:
a) Ellis
b) Beck
c) Godfrey
d) Meicheinbanon
-----
",1,1
"-----
Question:
Delusions are features of all except -
Options:
a) Delirium
b) Schizophrenic
c) OCD
d) Alcohol withdrawal
-----
",2,0
"-----
Question:
Catastrophic reaction is feature of?
Options:
a) Dementia
b) Schizophrenia
c) Delirium
d) Anxiety
-----
",0,2
"-----
Question:
All of the following are findings of patients with schizophrenia except
Options:
a) Lateral and third ventricle enlargement
b) Deficits in smooth-pursuit eye movements
c) Increased incidence of abnormally slow electroencephalogram tracings
d) Cerebellar dysfunction
-----
",3,3
"-----
Question:
An alcoholic presents with complaints of loss of memory of recent events, impaired insight, confabulation, and dementia of few months duration. The patient is suffering from :
Options:
a) Wernicke's encephalopathy
b) Korsakoff's psychosis
c) Delirium tremens
d) Binswanger's disease
-----
",1,1
"-----
Question:
Clouding of consciousness is seen in:
Options:
a) Dementia
b) Delirium
c) Schizophrenia
d) Depression
-----
",1,1
"-----
Question:
Most common age for depression is:
Options:
a) Middle age female
b) Middle age male
c) Young girl
d) Children
-----
",0,0
"-----
Question:
Suicidal tendency seen in -a) Schizophreniab) PTSDc) Depressiond) OCDe) Acetylcholine
Options:
a) a
b) bc
c) ad
d) ac
-----
",3,2
"-----
Question:
All are diagnostic symptoms of schizophrenia except?
Options:
a) Catatonia
b) Hallucinations
c) Disorganized speech
d) Social withdrawal
-----
",3,3
"-----
Question:
Patient on typical antipychotic develops restlessness typically of the lower limbs. Drug to treat this side effect is-
Options:
a) Propranolol
b) Trihexiphenoydol
c) Quetiapine
d) Datrolene
-----
",0,0
"-----
Question:
Suicidal tendency is associated with: September 2005
Options:
a) Depression
b) Schizophrenia
c) Impulsive disorder
d) All of the above
-----
",3,3
"-----
Question:
A 16 years old female presents with recurrent abdominal pain hut biochemical assays and ultrasound abdomen is normal. After
waking up from sleep, she suddenly complains of loss of vision of bilateral eyes. Ophthalmologist finds nothing on
examination. This condition is most probably due to
Options:
a) Bilateral optic neuritis
b) Posterior cerebellar artery infarct
c) Occipital hemorrhage
d) Malingering
-----
",3,0
