mcq,cop,llm_cop
"-----
Question:
A 16 year old male is found to have a mental age of 9 years on I.Q. testing. He has:
Options:
a) Mild Mental Retardation
b) Moderate Mental Retardation
c) Severe Mental Retardation
d) Profound Mental Retardation
-----
",0,0
"-----
Question:
'Reinforcement' is used in :
Options:
a) Psychoanalysis
b) Hypnoanalysic
c) Abreaction
d) Conditioned learning
-----
",3,3
"-----
Question:
The period of normalcy is seen between two psychotic episodes. The diagnosis is
Options:
a) Schizophrenia
b) Manic depressive psychosis (MDP)
c) Alcoholism
d) Depression
-----
",1,1
"-----
Question:
A 18 y/o girl was brought to emergency after she cut her wrist using shaving razor. The patient was found to have multiple superficial cuts and dressing was done for the same. The patient repoed that she didn't have an intention to kill herself, and that 'physical pain numbs my psychological pain'. This episode was triggered by a fight with her boyfriend. Mother gave history of multiple similar episodes of self harm in the past, and history of multiple sho lasting relationships in the past. Mother fuher said that the patient has always been a very moody person and no one can predict what she will do next? What is the psychotherapy of choice in this patient?
Options:
a) Dialectical behavioural therapy
b) Cognitive behavioural therapy
c) Behavioural therapy
d) Psychoanalysis
-----
",0,0
"-----
Question:
The drug which is used for long-term maintenance in opioid addiction -
Options:
a) Naloxone
b) Nalorphine
c) Butarphanol
d) Methadone
-----
",3,3
"-----
Question:
A 25 year old woman complains of intense depressed mood for 6 months with inability to enjoy previously pleasurable activities. This symptom is known as:
Options:
a) Anhedonia
b) Avolition
c) Apathy
d) Amotivation
-----
",0,0
"-----
Question:
Which is not a feature of caffeine withdrawal?
Options:
a) Headache
b) Hallucinations
c) Depression
d) Weight gain
-----
",1,3
"-----
Question:
Which of the following statemnets is FALSE about the drug treatment with Memantine?
Options:
a) It is neuroprotective
b) It has a long half life
c) It is used in treatment of moderate dementia
d) It is a NMDA receptor agonist
-----
",3,3
"-----
Question:
All are examples of coical dementia except
Options:
a) Alzheimer's disease
b) Multiple sclerosis
c) Creutzfeldt Jacob disease
d) Pick's disease
-----
",1,1
"-----
Question:
Transference resolved by
Options:
a) Inter-personal psychotherapy
b) Client based psychotherapy
c) Cognitive Behaviour Therapy
d) Psychodynamic psychotherapy
-----
",3,3
"-----
Question:
Which of the following condition is seen only in females?
Options:
a) Rett syndrome
b) Asperger's disease
c) Early onset schizophrenia
d) Autism
-----
",0,0
"-----
Question:
The unfamiliarity of familiar things is seen in -
Options:
a) Deja vu
b) Jamais vu
c) Deja entendu
d) Deja pence
-----
",1,1
"-----
Question:
A person with violent behavior and agitation was dia-gnosed to have Schizophrenia and was receiving haloperi!dol. Following this he developed rigidity and inability to move his eyes. Which of the following drugs should be added to his treatment intravenously for this condition?
Options:
a) Diazepam
b) Resperidone
c) Promethazine
d) Haloperidol
-----
",2,0
"-----
Question:
A 11 year-old boy is brought to the physician with complaint that he gets up at night and while sleeping walks around the house for a few minutes before returning to bed. When parents try to wake him up he is confused and disoriented. Which of the following is the most appropriate treatment for him?
Options:
a) Tell the parents to maintain a safe environment and monitor the patient's symptoms
b) Sta the patient on a low dose of benzodiazepines at night
c) Sta the patient on a low dose of a tricyclic antidepressant
d) Tell the parents that the child would benefit from cognitive psychotherapy
-----
",0,0
"-----
Question:
Acute or rapidly developing tolerance to a drug is?
Options:
a) Anaphylaxis
b) Teratogenic effects
c) Induction
d) Supersensitivity
-----
",1,2
"-----
Question:
Feature(s) suggestive of Schizophrenia rather than organic psychosis is /are:
Options:
a) Third person hallucination
b) Split personality
c) Visual hallucination
d) Altered sensorium
-----
",0,0
"-----
Question:
Increased suicidal tendency is associated with:
Options:
a) Increased noradrenaline
b) Decreased serotonin
c) Decreased dopamine
d) Increased GABA
-----
",1,1
"-----
Question:
Otto Veraguth sign is found in
Options:
a) Mania
b) Anxiety
c) OCD
d) Depression
-----
",3,2
"-----
Question:
Drug of choice to treat attention- deficit/hyperactivity disorder?
Options:
a) Haloperidol
b) Clonidine
c) Methylphenidate
d) Diazepam
-----
",2,2
"-----
Question:
Which defense mechanism is commonly used by substance abusers?
Options:
a) Dissociation
b) Introjection
c) Denial
d) Projection
-----
",2,2
"-----
Question:
True about anorexia nervosa are all EXCEPT:
Options:
a) Female: male ratio is 2:1
b) Leukopenia
c) Self-induced vomiting
d) Amenorrhea
-----
",0,1
"-----
Question:
Which of the following drugs is not used in opioid dependence?
Options:
a) Disulfiram
b) Clonidine
c) Lorazepam
d) Naltrexone
-----
",0,0
"-----
Question:
Repetitive times work doing for premonition of ?
Options:
a) Obscession
b) Compulsion
c) Anxiety
d) None
-----
",1,1
"-----
Question:
The most commonly implicated neurotransmitter in the aetiology of schizophrenia is
Options:
a) Norepinephrine
b) Serotonin
c) Dopamine
d) GABA
-----
",2,2
"-----
Question:
All of the following are predictable adverse effects of treatment with phenothiazines such as chlorpromazine, EXCEPT:
Options:
a) Ohostatic hypotension
b) Parkinson's syndrome
c) Excessive salivation
d) Hyperprolactinemia
-----
",2,2
"-----
Question:
a patient had mocturnal eneuresis with depressive symptoms and was staed on antidepressent, what is the drug
Options:
a) amitriptilline
b) imipramine
c) clomipramine
d) seraline
-----
",1,0
"-----
Question:
Repetition of movements, act and words, phrases is:
Options:
a) Fusion
b) Mannerism
c) Perseveration
d) Stereo-typing
-----
",2,2
"-----
Question:
Satyriasis is?
Options:
a) Decreased sexual desire in a female
b) Increased sexual desire in a female
c) Decreased sexual desire in a male
d) Increased sexual desire in a male
-----
",3,3
"-----
Question:
Treatment of resistant depression is ?
Options:
a) ECT
b) SSRI
c) TCAs
d) Venalafexine
-----
",0,0
"-----
Question:
Drug treatment of schizophrenia are -a) Chlordiazepoxideb) Trifluperazinec) Clozapined) Rivastigminee) Haloperidol
Options:
a) ab
b) bc
c) acd
d) bce
-----
",3,2
"-----
Question:
Not a selective serotonin reuptake inhibitor:
Options:
a) Flouxetine
b) Fluvoxamine
c) Buspirone
d) Citalopram
-----
",2,2
"-----
Question:
Perceptual misinterpretation of a real object is known as:
Options:
a) Illusion
b) Delusion
c) Hallucination
d) Schizophrenia
-----
",0,0
"-----
Question:
A 33 year old male who was travelling by a flight staed fighting with one of the air hostesses. The man alleged that the airhostess is actually his 'wife' and she has changed her face, so that she cant be identified. This history is consistent with-
Options:
a) Capgras syndrome
b) Fregoli syndrome
c) Othello synderome
d) de Clerembault syndrome
-----
",1,2
"-----
Question:
Fear of open spaces is: NIMHANS 07; Kerala 11
Options:
a) Agoraphobia
b) Acrophobia
c) Claustrophobia
d) Algophobia
-----
",0,0
"-----
Question:
Extracampine hallucinations term was given by ?
Options:
a) Eugene Bleuler
b) William Harvey
c) Robe Macinoff
d) Eden Speroff
-----
",0,0
"-----
Question:
Bruxism is -
Options:
a) Walking during sleep
b) Nocturnal enuresis
c) Grinding of teeth during sleep
d) Sleep apnoea
-----
",2,2
"-----
Question:
A person going to temple gets an irresistible sense of idea to abuse God which can't be resisted. Likely diagnosis is :
Options:
a) Mania
b) Obsessive - Compulsive disorder
c) Schizophrenia
d) Delusion
-----
",1,2
"-----
Question:
Neurotransmitter related to schizophrenia pathology isa) Achb) Dopaminec) Serotonind) NA
Options:
a) bcd
b) acd
c) ac
d) bd
-----
",0,1
"-----
Question:
Modafinil is used for
Options:
a) Narcolepsy
b) Psychogenic erectile dysfunction
c) OCD
d) Orthostatic hypotension
-----
",0,0
"-----
Question:
which of the following is a RIMA
Options:
a) escitalopram
b) sealine
c) dapoxetine
d) brofaromine
-----
",3,2
"-----
Question:
A 41 year old woman working as an executive in a company is convinced that the management has denied her promotion by preparing false repos about her competence and have forged her signature on sensitive documents so as to convict her. She files a complaint in the police station and requests for security. Despite all this she attends to her work and manages the household. What is the most likely diagnosis:-
Options:
a) Paranoid schizophrenia
b) Late onset psychosis
c) Persistent delusional disorder
d) Obsessive compulsive disorder
-----
",2,2
"-----
Question:
Masturbation is also known as?
Options:
a) Onanism
b) Satyriasis
c) Autierection
d) All of the above
-----
",0,0
"-----
Question:
All of the following are features of dementia, EXCEPT:
Options:
a) Insidious in onset
b) Usually irreversible
c) Clouding of consciousness present
d) Hallucinations are rare
-----
",2,3
"-----
Question:
Which of the following hallucinogen is considered as angel dust?
Options:
a) LSD
b) Phencyclidine
c) Heroin
d) Mescaline
-----
",1,1
"-----
Question:
Delusions are seen in all of the following, except
Options:
a) Schizophrenia
b) Depression
c) Dementia
d) Conversion disorder
-----
",3,3
"-----
Question:
Best therapy suited to teach daily life skill to a mentally challenged child
Options:
a) Cognitive Behavior therapy
b) Behaviour Therapy
c) Contingency reconstruction
d) Self instruction
-----
",1,1
"-----
Question:
Most effective treatment in borderline personality disorders?
Options:
a) Pharmacotherapy
b) Behaviour therapy
c) Combination of both pharmacotherapy and behavioural therapy
d) None
-----
",1,2
"-----
Question:
Body fluid level of Substance Use at which Coma occur .....
Options:
a) 50-100 mg%
b) 100-200 mg%
c) 200-300 mg%
d) >350 mg%
-----
",3,3
"-----
Question:
Substance dependence is due to all except
Options:
a) Personality
b) Peer Pressure
c) Family history of substance abuse
d) Intelligence
-----
",3,3
"-----
Question:
Withdrawal delirium, hallucinations and amnestic disorder is seen with
Options:
a) Cannabis
b) Opiates
c) Alcohol
d) Amphetamines
-----
",2,2
"-----
Question:
An elderly woman suffering from schizophrenia is on antipsychotic medication. She developed purposeless involuntary facial and limb movements, constant chewing and puffing of cheeks. Which of the following drugs is least likely to be involved in this side effect -
Options:
a) Haloperidol
b) Clozapine
c) Fluphenazine
d) Loxapine
-----
",1,1
"-----
Question:
Most common cause of erectile dysfunction:
Options:
a) Psychological
b) Drug induced
c) Alcohol
d) Diabetes
-----
",0,3
"-----
Question:
Antipsychotic drug with maximum hypotensive effect is
Options:
a) Fluphenazine
b) Trifluperazine
c) Thioridazine
d) Haloperidol
-----
",2,2
"-----
Question:
Disease in which of the following lobes of the brain can manifest as psychiatry illness?
Options:
a) Frontal
b) Parietal
c) Temporal
d) Occipital
-----
",0,0
"-----
Question:
All of the following are Schneider's first rank symptom EXCEPT:
Options:
a) Running commentary
b) Primary delusion
c) Thought insertion
d) Delusion of guilt
-----
",3,3
"-----
Question:
Definition of hallucination ?
Options:
a) Perception without stimulus
b) Alteration of perception of a real stimulus
c) Change in Intesitity of a real stimulus
d) Misinterpretation of a real stimulus
-----
",0,0
"-----
Question:
If both parents are suffering from schizophrenia then what chance does the offspring have of being schizophrenic?
Options:
a) 4%
b) 14%
c) 40%
d) 50%
-----
",2,1
"-----
Question:
True statement regarding Gansers syndrome is:
Options:
a) Involuntary
b) Psychotic symptoms absent
c) Memory symptoms absent
d) Approximate answers
-----
",3,1
"-----
Question:
Which of the following is not a personality trait?
Options:
a) Sensation seeking
b) Neuroticism
c) Openness to experience
d) Problem solving
-----
",3,3
"-----
Question:
All are treatment modalities of OCD except:
Options:
a) Exposure & response prevention
b) Psychoanalytic psychotherapy
c) Clomipramine
d) MAO inhibitors
-----
",3,1
"-----
Question:
Maintaining sick role by any means is a characteristic feature of:
Options:
a) Hypochondriasis
b) Somatization disorder
c) Conversion disorder
d) Factitious disorder
-----
",3,3
"-----
Question:
Consultation - liaison (C-L) psychiatry involves diagnosing
Options:
a) Psychiatric illness in medically ill
b) Medical illness in psychiatric patients
c) Sucidal tendency in psychiatric patients
d) Sucidal tendency in medically ill
-----
",0,1
"-----
Question:
A patient with pneumonia for 5 days is admitted to the hospital in altered sensorium. He suddenly ceases to recognize the doctor and staff. He thinks that he is in jail and complains of scorpion attacking him. His probable diagnosis is
Options:
a) Acute Dementia
b) Acute delirium
c) Acute schizophrenia
d) Acute paronia
-----
",1,1
"-----
Question:
Hypnogogic hallucinations are seen in ?
Options:
a) Depression
b) Mania
c) Narcolepsy
d) Schizophrenia
-----
",2,2
