mcq,cop,llm_cop
"-----
Question:
What is DASH?
Options:
a) Dietary approaches to stop hypeension
b) Domestic approach to safeguard hepatitis
c) Dietary approaches to stop hyperlipidemia
d) Domestic approaches to stop hemorrhage
-----
",0,0
"-----
Question:
True about oral polio vaccine -
Options:
a) Poliomyelitis in recipients
b) Poliomyelitis not seen in contact of recipient
c) Guillein Bare syndrome
d) Vomiting and fever
-----
",0,2
"-----
Question:
What is the recommended duration of quarantine for yellow fever?
Options:
a) 3 days
b) 6 days
c) 9 days
d) 12 days
-----
",1,3
"-----
Question:
False among the following statement
Options:
a) Milk is poor source of iron
b) Egg is poor source of vitamin c
c) Soyabean is a pulses
d) Vitamin A is used as prophylaxis for Lathyrism
-----
",3,3
"-----
Question:
Microfflaria endemicity index is -
Options:
a) % of persons showing MF in blood and diseased individual
b) % of persons showing MF in blood only
c) Number of MF in the blood
d) Average no. persons with positive slides
-----
",0,1
"-----
Question:
Mid-day meal programme provides
Options:
a) 1/3 calories, 1/3 proteins
b) 1/3 calories, 1/2 proteins
c) 1/2 calories, 1/3 proteins
d) 1/2 calories, 1/2 proteins
-----
",1,1
"-----
Question:
Line listing of cases of Acute Flaccid Paralysis is done for all of the following reasons except
Options:
a) To check for duplication
b) To identify high risk population
c) To confirm year of onset of illnesss
d) To document high risk groups
-----
",1,3
"-----
Question:
Rope mistaken for a snake, is an example of -
Options:
a) Illusion
b) Delusion
c) Hallucination
d) None
-----
",0,2
"-----
Question:
Adoption model
Options:
a) Interest-decision making-Adoption
b) Interest-evaluation-decision making-Adoption
c) Awareness-Adoption
d) None of the above
-----
",1,1
"-----
Question:
Maternal moality is maximum in which period -
Options:
a) Antepaum
b) Peripaum
c) Postpaum
d) None
-----
",1,1
"-----
Question:
Standard detion is defined as: March 2009, March 2013 (a, c, f h)
Options:
a) Value of middle observation when data is arranged in ascending order.
b) Arithmetic mean
c) Dispersion of values about the mean
d) Most frequently occurring value
-----
",2,2
"-----
Question:
Period of disease initiation to disease detection is called
Options:
a) Window period
b) Generation period
c) Lead time
d) Latent period
-----
",3,0
"-----
Question:
Anastomosis of small bowel is done by :
Options:
a) Suture in 1 layer by non-absorbable suture
b) Suture in 2 layers by non-absorbable suture
c) Suture in 2 layers by absorbable sutures
d) Suture in layers by absorbable suture
-----
",2,0
"-----
Question:
The structure of anatomical significance in Gillies approach is:
Options:
a) Superficial temporal artery.
b) Facial Artery
c) Lingual nerve
d) All of the above
-----
",0,2
"-----
Question:
Epispadias in relation to hypospadias -
Options:
a) Is more common
b) Less common
c) Occures with the same frequency
d) Is difficult to treat
-----
",1,0
"-----
Question:
Salivary gland stone is formed most commonly in:
Options:
a) Submandibular gland
b) Mandibular gland
c) Sublingual gland
d) Parotid gland
-----
",0,3
"-----
Question:
True about mesenteric vein thrombosis
Options:
a) Peritoneal signs always present
b) Thrombobectomy is always done
c) Heparin is given
d) All
-----
",2,3
"-----
Question:
HLA B27 is commonly associated with which of the following: March 2010
Options:
a) Rheumatic fever
b) Rheumatoid ahritis
c) Osteoahritis
d) Ankylosing spondylitis
-----
",3,1
"-----
Question:
What is true regarding congenital hyperophic pyloric stenosis -
Options:
a) More common in gilrs
b) Hypochloremic alkalosis
c) Hellers myotomy is the procedure of choice
d) Most often manifests at bih
-----
",1,2
"-----
Question:
""TIPS"" is contraindicated in
Options:
a) Post-shunt encephalopathy
b) Cirrhosis
c) Poal vein thrombosis
d) Variceal bleeding
-----
",2,0
"-----
Question:
True about Hypospadias is ?
Options:
a) Meatal stenosis
b) Dorsal hood
c) Proximal opening of meatus
d) All
-----
",3,2
"-----
Question:
When to do surgery in pancreatic ascites?
Options:
a) Symptomatic
b) Recurrent ascites following abdominal drainage
c) Not responding to medical therapy
d) Leak from the stented duct
-----
",1,2
"-----
Question:
True about amoebic liver abscess -a) Frequently associated with diarrhea at presentationb) Most common in right lobe liverc) Can rupture into pleural cavityd) Almost never respond to metronidazole
Options:
a) a
b) bc
c) ac
d) ad
-----
",1,1
"-----
Question:
Commonest orbital tumour causing exophthalmos is -
Options:
a) Glioma
b) Meningioma
c) Hemangioma
d) Neuroblastoma
-----
",0,0
"-----
Question:
The treatment of choice in pathological fractures is
Options:
a) Internal fixation
b) Plaster of Paris casts
c) Skin traction
d) External skeletal fixation
-----
",0,0
"-----
Question:
The most common complication of an aortic aneurysm size 8 cm is -
Options:
a) Rupture
b) Intramural thrombosis
c) Embolism
d) Calcification
-----
",0,0
"-----
Question:
Left sided poal hypeension is best treated by:
Options:
a) Splenectomy
b) Poocaval shunt
c) Lienorenal shunt
d) Splenorenal shunt
-----
",0,3
"-----
Question:
All of the following are true about the hydatid disease of liver, EXCEPT:
Options:
a) Most commonly located in the right liver
b) Hepatic resection is never done
c) Mostly Asymptomatic
d) Most common causative organism is echinococcus granulosus
-----
",1,1
"-----
Question:
Thyroglossal cyst moves with protrusion of tongue because of attachment to:
Options:
a) Foramen caecum
b) Thyroid cartilage
c) Pharyngeal wall
d) Tonsils
-----
",0,2
"-----
Question:
Leriche syndrome is caused in
Options:
a) Aooiliac obstruction
b) Iliac obstruction
c) Femoropopliteal obstruction
d) Distal obstruction
-----
",0,2
"-----
Question:
Dumbell tumour is seen in
Options:
a) Meningioma
b) Neurofibroma
c) Ependymoma
d) Thymoma
-----
",1,1
"-----
Question:
Intussusception usually begins from
Options:
a) Jejunum
b) Colon
c) Terminal ileum
d) Rectum
-----
",2,2
"-----
Question:
Following anterior dislocation of the shoul-der, a pt develops weakness of flexion at elbow and lack of sensation over the lateral aspect forearm; nerve injured is:
Options:
a) Radial nerve
b) Musculocutaneous nerve
c) Axillary nerve
d) Ulnar nerve
-----
",1,1
"-----
Question:
Imaging studies of a patient with a genetic disorder shows 'central dot sign' which is characteristic of:
Options:
a) Primary sclerosing cholangitis
b) Liver Hamaoma
c) Caroli's disease
d) Polycystic liver disease
-----
",2,0
"-----
Question:
In a patient suspected to be suffering from vesicoureteric reflex, which one of the following radiological investigations may confirm the diagnosis ?
Options:
a) Intravenous urography
b) Micturating cystourethrography
c) Pelvic ultrasound
d) Antegrade pyelography
-----
",1,2
"-----
Question:
Skin grafting done on wound following major skin taken from twin brother
Options:
a) Isograft
b) Allograft
c) Autograft
d) Xenograft
-----
",0,2
"-----
Question:
Investigation of choice for Acute pancreatitis: September 2005 & 2006
Options:
a) X-ray abdomen
b) CT scan
c) USG
d) ERCP
-----
",1,2
"-----
Question:
May thurner or cockett syndrome involves
Options:
a) Common iliac aery obstruction
b) Internal iliac aery obstruction
c) Internal iliac vein obstruction
d) Left iliac vein compression
-----
",3,3
"-----
Question:
Ipsilateral supraclavicular lymphnodes are positive in a patient of Ca Breast. Stage is:
Options:
a) II
b) III B
c) III C
d) IV
-----
",2,1
"-----
Question:
Most common Morphological difference between Ulcerative Colitis and Crohn's disease
Options:
a) Mucosal edema
b) Crypt abscess
c) Diffuse polyps
d) Lymphoid aggregates
-----
",1,0
"-----
Question:
A 65 years old patient with coronary aery disease was on Aspirin for 2 years. He now complains of black stools. Abdominal examination is normal. What is the most probable diagnosis
Options:
a) Ileocecal TB
b) Ca colon
c) Esophageal varices
d) Duodenel ulcer
-----
",3,3
"-----
Question:
What is oligospermia?
Options:
a) Sperm count < 20 million/ c.mm
b) Absence of sperms
c) Absence of semen
d) Decreased spermatogenesis
-----
",0,0
"-----
Question:
All of the following are true about gastrinoma except:
Options:
a) Mostly found in triangle of Passaro
b) Basal acid output >15 mEq/hour is diagnostic
c) Most common site is pancreas
d) Lymphadenectomy is not required as there is no improvement in survival
-----
",2,2
"-----
Question:
A patient in the surgical ICU is in septic shock after surgery for perforated diverticulitis. His temperature is 102.3degF and his heart rate is 120 bpm. He is requiring dopamine for BP support. Which of the following drugs would be appropriate for use in this situation?
Options:
a) Recombinant activated protein C
b) Antitumor necrosis factor (TNF) antibody
c) Interleukin-1 (IL-1) receptor antagonist
d) Antiendotoxin antibody
-----
",0,2
"-----
Question:
Self injury most likely caused after extraction in children is
Options:
a) Inadvertent lip biting after anesthesia
b) Chemical burn
c) Permanent palsy
d) Trismus
-----
",0,0
"-----
Question:
A 30 year old female had a breast lesion of 1.2x1 cm, underwent lumpectomy with positive axillary nodes. And she was taking adjuvant radiotherapy with tamoxifen and chemotherapy, which is the line of management for her?
Options:
a) Yearly bone scans
b) Routine examination once in 3 months for an year and regular mammogram after that yearly
c) Regular checking of LFT once in 6 months
d) Follow up by tumor markers once in 6 months
-----
",1,1
"-----
Question:
Which of the following is not a treatment method for fissure in ano?
Options:
a) Sitz bath
b) Botox injection
c) Diltiaem gel
d) Seton’s procedure
-----
",3,0
"-----
Question:
Radical neck dissection involves all except ?
Options:
a) Sternocleidomastoid muscle
b) Internal jugular vein
c) Vagus nerve
d) Spinal Accessory nerve
-----
",2,0
"-----
Question:
A 60-year-old man with no significant past medical history is scheduled for elective cholecystectomy. He has been taking aspirin daily. Preoperative recommendations should include which of the following?
Options:
a) Determination of prothrombin time (PT)
b) Estimation of platelet count
c) Discontinuation of aspirin 2 days before surgery
d) Discontinuation of aspirin at least 1 week before surgery
-----
",3,3
"-----
Question:
Which is not seen in Asepsis score-
Options:
a) Erythema
b) Induration
c) Serous discharge
d) Purulent exudate
-----
",-1,1
"-----
Question:
In abdominal aoic aneurysm indication of operation is when size of aneurysm is ?
Options:
a) >4 cm
b) >5.5 cm
c) >6 cm
d) 6.6 cm
-----
",1,1
"-----
Question:
Pediatric patient planned for costochondral graft for TMJ ankylosis is intubated best by
Options:
a) Topical anesthesia plus sedation
b) General anaesthesia
c) Awake fibreoptic intubation
d) Tracheostomy
-----
",2,0
"-----
Question:
True about epidermoid cysta) Punctum is presentb) Keratin is presentc) Sebaceous material presentd) Autosomal inheritancee) May turn malignant
Options:
a) abc
b) bcd
c) abe
d) acd
-----
",2,2
"-----
Question:
Ankle reflex is affected in prolapsed interveebral disc at what level?
Options:
a) L3 - L4
b) L4 - L5
c) L5 - S1
d) S1 - S2
-----
",-1,2
"-----
Question:
Sistrunk operation is done for -
Options:
a) Throglossal fistula
b) Branchial cyst
c) Parotid tumor
d) Lateralabarrent thyroid
-----
",0,1
"-----
Question:
A swelling behind the ear suggest fracture of:
Options:
a) Zygomatic complex
b) Temporal bone
c) Orbital floor fracture
d) Condylar fracture
-----
",3,1
"-----
Question:
All of the following predispose to gastric carcinoma except -
Options:
a) Achlorhydria
b) 'O' blood group
c) Pernicious anaemia
d) Post gastrectomy
-----
",1,0
"-----
Question:
Which of the following malignant disease of children has the best prognosis?
Options:
a) Wilm's tumor
b) Neuroblastoma
c) Rhabdomyosarcoma
d) Primitive neuroectodermal tumor
-----
",0,1
"-----
Question:
FNAC can diagnose all of the following thyroid lesions except
Options:
a) Anaplastic carcinoma
b) Papillary carcinoma
c) Follicular carcinoma
d) Medullary carcinoma
-----
",2,0
"-----
Question:
Least common quadrant of cancer breast
Options:
a) Superior Outer
b) Inferior Outer
c) Sub areolar
d) Lower inner quadrant
-----
",3,3
"-----
Question:
A 35-year-old lady the presented with a 6-month painless fluctuant, non-transilluminant swelling with a thin watery discharge. Clinical diagnosis is?
Options:
a) Brachial cyst
b) Secondaries
c) TB
d) Lymphoma
-----
",2,0
"-----
Question:
A 30-year-old male is diagnosed with Peutz-Jeghers syndrome. What findings is consistent with the diagnosis?
Options:
a) Adenomas
b) Hamartomas
c) Adenomatous polyps
d) Villoglandular polyps
-----
",1,1
"-----
Question:
At the time of autopsy of a 39-yrs-old woman who died of complications of SLE, several medium-sized vegetations are found on both sides of the mitral valve and tricuspid valve. Which of the following is the basic abnormality that produced these cardiac vegetations?
Options:
a) Turbulent blood flow through' an incompetent mitral valve
b) Excess secretion of a vasoactive amine
c) Presence of an anticardiolipin antibody
d) Cachexia produced by a hypercoagulable state
-----
",2,0
"-----
Question:
A 40 year male presents with hematemesis. On examination his BP was 90/60 mmHg and Heart Rate was 120/min. Splenomegaly was also present. The most probable cause of his bleeding is:
Options:
a) Portal Hypertension
b) Gastric ulcer
c) Duodenal ulcer
d) Drug-induced GI injury
-----
",0,1
"-----
Question:
Composition of staghorn calculus is -
Options:
a) Magnesium ammonium phosphate
b) Calcium oxalate
c) Uric acid
d) Cystiene
-----
",0,1
"-----
Question:
Which of the following is considered to be the treatment of choice, in a case of rectal carcinoma at 5cm from the anal verge?
Options:
a) Anterior resection
b) Abdominal perineal resection
c) Posterior resection
d) Local resection
-----
",1,3
"-----
Question:
What will be the initial management in a hemodynamically stable patient with an anterior abdominal stab injury presenting with a tag of omentum protruding through the abdominal wall near the umbilicus and showing no signs of peritonitis?
Options:
a) FAST
b) CECT Abdomen
c) Exploratory Laparotomy
d) Local Wound Exploration and Suturing
-----
",1,2
