mcq,cop,llm_cop
"-----
Question:
Which of the following is a nonhereditary phakomatoses?
Options:
a) Neurofibromatosis
b) Sturge Weber syndrome
c) Tuberous sclerosis
d) Ataxia telangiectasia
-----
",1,1
"-----
Question:
Clozapine is used in:
Options:
a) Depression
b) Resistant schizophrenia
c) Mania
d) Delirium
-----
",1,1
"-----
Question:
A patient presented with oral mucosal lesions and flaccid blisters Over skin. It detects what and which pattern under microscopic examination?
Options:
a) Fishnet pattern IgG in epidermis
b) IgG at Dermo-epiderrnal juction
c) IgA at Dermo-epidermal junction
d) IgG in dermis
-----
",0,0
"-----
Question:
Underlying internal malignancy is not shown by
Options:
a) Acanthosis nigricans & Annular erythema
b) Bullous pyoderma & migratory necrotizing erythema
c) Granuloma annulare
d) Erythema gyratum repens
-----
",2,2
"-----
Question:
The enzyme deficient in Von-Gierke&;s disease is
Options:
a) Glucose-6-phosphatase
b) Acid maltase
c) Muscle phosphorylase
d) Liver phosphorylase
-----
",0,0
"-----
Question:
Nerve supply of nail bed of middle finger: March 2013 (c)
Options:
a) Radial nerve
b) Ulnar nerve
c) Median nerve
d) Axillary nerve
-----
",2,2
"-----
Question:
The ground glass ventricular septum is seen in
Options:
a) TOF
b) HOCM
c) TGA
d) CHF
-----
",1,0
"-----
Question:
Tsutsugamushi causes:
Options:
a) Epidemic typhus
b) Endemic typhus
c) Scrub typhus
d) Q fever
-----
",2,2
"-----
Question:
The most common sequelae of tuberculous spondylitis is:
Options:
a) Fibrous ankylosis
b) Bony Ankylosis
c) Pathological dislocation
d) Chronic osteomyelitis
-----
",1,0
"-----
Question:
Koenen's periungal fibroma is seen in
Options:
a) Tuberous sclerosis
b) Neurofibromatosis
c) Psoriasis
d) Alopecia aerata
-----
",0,1
"-----
Question:
Which of the following is seen in the ovulatory phase
Options:
a) Inhibin A is increased
b) FSH increases steroid synthesis in granulosa cells
c) Stimulation of continuation of reduction division of oocytes
d) Activin causes FSH to act on granulosa cells
-----
",2,1
"-----
Question:
The CSF findings in TB meningitis include –
Options:
a) High sugar + low protein
b) Low sugar + high protein and Lymphocytosis
c) High sugar + high chloride
d) Low sugar + high protein and Lymphopenia
-----
",1,1
"-----
Question:
Magistrate inquest is done in?
Options:
a) Death by suicide
b) Death by accident
c) Death in psychiatry hospital
d) Death in suspicious circumstances
-----
",2,3
"-----
Question:
No effect on hea
Options:
a) Chloroform
b) Ether
c) Methoxyflurane
d) Halothane
-----
",1,1
"-----
Question:
Malonate inhibits which enzyme of glycolysis
Options:
a) Aconitase
b) Alpha ketoglutarate dehydrogenase
c) Succinate dehydrogenase
d) Isocitrate dehydrogenase
-----
",2,0
"-----
Question:
Middle lobe of lung is best visualized by:
Options:
a) AP view
b) Right anterior oblique view
c) PA view
d) Lordotic view
-----
",3,2
"-----
Question:
Not seen in the peripheral smear in plasmodium falciparum infection -
Options:
a) Accole
b) Maurer'sdot
c) Shuffners dots
d) Schizonts
-----
",2,2
"-----
Question:
Animal hair are -
Options:
a) Fine
b) Thin
c) With large scales
d) Thick coex
-----
",2,1
"-----
Question:
Gunshot residue on hands can be detected by:
Options:
a) Phenolphthalein test
b) Dermal nitrate test
c) Benzidine test
d) Hydrogen activation analysis
-----
",1,1
"-----
Question:
Gold standard for diagnosing pulmonary embolism:
Options:
a) X-ray chest
b) Ventilation perfusion scan
c) Blood gas analysis
d) Doppler
-----
",1,1
"-----
Question:
Lid retraction is caused by
Options:
a) Bimatoprost
b) Lantanoprost
c) Brimonidine
d) Apraclonidine
-----
",3,1
"-----
Question:
Monozygotic twins do not have same?
Options:
a) Fingerprints
b) Genetic make up
c) Facial appearance
d) Stature
-----
",0,1
"-----
Question:
Most common cause of lung abscess
Options:
a) Staph aureus
b) Oral anaerobes
c) Klebsiella
d) Tuberculosis
-----
",1,0
"-----
Question:
Artificial posterior teeth offer maximum opportunity for balanced occlusion development, when their cuspal angulation is:
Options:
a) 22 degrees
b) 20 degrees
c) 30 degrees
d) 33 degrees
-----
",3,0
"-----
Question:
Methotrexate should be given with which of the following to decrease its side effects?
Options:
a) Folic acid
b) Cyanocobalamin
c) Thiamine
d) Folinic acid
-----
",3,0
"-----
Question:
A two month old infant has undergone a major surgical procedure. Regarding postoperative pain relief which one of the following is recommended –
Options:
a) No medication is needed as infant does not feel pain after surgery due to immaturity of nervous system
b) Only paracetamol suppository is adequate
c) Spinal narcotics via intrathecal route
d) Intravenous narcotic infusion in lower dosage
-----
",3,2
"-----
Question:
Which of the following types of viral hepatitis infection in pregnancy, the maternal mortality is the highest?
Options:
a) Hepatitis A
b) Hepatitis B
c) Hepatitis C
d) Hepatitis E
-----
",3,3
"-----
Question:
Inhalation agent of choice in head injury with raised ICT is ?
Options:
a) Isoflurane
b) Enflurane
c) Sevoflurane
d) c
-----
",0,2
"-----
Question:
Punched out inner table and crater like outer table in the skull means --------------
Options:
a) Chop wound
b) Pond fracture
c) Entrance wound
d) Exit wound
-----
",3,3
"-----
Question:
A 40 year old woman presents with a 2 year old h/o erythematous papulo pustular lesions on convexities of the face. There in a background of erytherma & telengiec-tasia. The most likely diagnosis is:
Options:
a) Acne valgaris
b) Rosacea
c) SLE
d) Polymorphic light eruption
-----
",1,1
"-----
Question:
When an H.O.D scolds a PG, he shows anger on house surgeon this is
Options:
a) Displacement
b) Repression
c) Projection
d) Sublimation
-----
",0,2
"-----
Question:
Following delivery, tear involves perineum, external anal spincter with intact mucosa, grade of tear is -
Options:
a) First degree
b) Second degree
c) Third degree
d) Fourth degree
-----
",2,1
"-----
Question:
Contraindication of supraglottic laryngectomy is/are-a) Poor pulmonary reserveb) Tumor involving pyriform sinusc) Tumor involving preepiglottic spaced) Vocal cord fixatione) Postcricoid area extension
Options:
a) abcd
b) bcde
c) abde
d) ade
-----
",2,2
"-----
Question:
Bullet which is left inside the body for long is referred to as -
Options:
a) Souvenir bullet
b) Tracer bullet
c) Tumbling bullet
d) Tandem bullet
-----
",0,0
"-----
Question:
A 32-year-old patient has a pulmonary vascular resistance of 4 mm Hg/L per minute and a cardiac output of 5 L/min. What is her driving pressure for moving blood through the pulmonary circula on?
Options:
a) 10 mm Hg
b) 15 mm Hg
c) 20 mm Hg
d) 30 mm Hg
-----
",2,2
"-----
Question:
During the formation of hydroxyproline and hydroxylysine, the essential factors required is/are
Options:
a) Pyridxal phosphate
b) Ascorbic acid
c) Thiamine pyrophosphate
d) Methylcobalamine
-----
",1,1
"-----
Question:
Which of the following is not seen with SLE?
Options:
a) Monoahritis
b) Alopecia
c) Seizures
d) Leucopenia
-----
",0,3
"-----
Question:
Piecemeal necrosis on liver biopsy is a feature of -
Options:
a) Alcoholic hepatitis
b) Indian childhood cirrhosis
c) Chronic active hepatitis
d) Primary alcoholic cirrhosis
-----
",2,0
"-----
Question:
A 63-year-old man undergoes a paial gastrectomy with Billroth II reconstruction for intractable peptic ulcer disease. He presents several months postoperatively with a megaloblastic anemia. Which of the following is the best treatment for this surgical complication?
Options:
a) Transfusion with 1 unit of packed red blood cells
b) Oral iron supplementation
c) Oral vitamin B12 supplementation
d) Intravenous vitamin B12 (cyanocobalamin) supplementation
-----
",3,3
"-----
Question:
which of the following is a category A bioterrorism agent ?
Options:
a) Bacillus anthracis
b) Nipah
c) Brucella
d) coxiella
-----
",0,0
"-----
Question:
Supination in flexed elbow is produced by ?
Options:
a) Supinator
b) Biceps
c) Coracobrachialis
d) Brachialis
-----
",1,0
"-----
Question:
The legal responsibilities of an intoxicated person is given under Section of IPC
Options:
a) 82
b) 83
c) 84
d) 85
-----
",3,1
"-----
Question:
Through which of the following mechanism does glucose mediated insulin release occur?
Options:
a) cAMP
b) Carrier modulators
c) Receptor phosphorylation
d) ATP dependent K+ channels
-----
",3,2
"-----
Question:
which of the following is antidepressent
Options:
a) amitriptilline
b) trazadone
c) nefazodone
d) citalopram
-----
",3,0
"-----
Question:
A cohort study is performed involving healthy adult men and women born 20 years ago. They are followed to assess the development of atherosclerotic cardiovascular diseases. Multiple laboratory tests are performed yearly during this study. An increase in which of the following is most likely to indicate the greatest relative risk for the development of one of these diseases?
Options:
a) Anti-proteinase 3 (PR3)
b) C-reactive protein (CRP)
c) Cryoglobulin
d) Erythrocyte sedimentation rate (ESR)
-----
",1,1
"-----
Question:
X-ray below shows a fracture of
Options:
a) Proximal humerus
b) Lateral 3rd of clavicle
c) Acromioclavicular dislocation
d) Sternoclavicular fracture
-----
",0,0
"-----
Question:
Which is the investigation of choice for a sports injury of the knee -
Options:
a) Ultrasonography
b) Plain radiography
c) Arthrography
d) Arthroscopy
-----
",3,3
"-----
Question:
'Batwing' appearance on X-ray chest is seen in:
Options:
a) Bronchial asthma
b) Cardiogenic pulmonary edema
c) Mitral stenosis
d) Pulmonary embolism
-----
",1,1
"-----
Question:
Which of the following agents is beneficial in NSAID induced gastric ulcer?
Options:
a) PGE1 agonist
b) PGE2 agonist
c) PGD2 agonist
d) PGF2alpha agonist
-----
",0,0
"-----
Question:
Elimination of leprosy is define as prevalence -
Options:
a) < 1 per 1000
b) < 1 per 10000
c) < 1 per 1 lakh
d) < 1 per 100
-----
",1,2
"-----
Question:
In acoustic neuroma cranial nerve to be involved earliest is:
Options:
a) 5
b) 7
c) 10
d) 9
-----
",0,1
"-----
Question:
CT scan of a patient with history of head injury shows a biconvex hyperdense lesion displacing the grey-white matter interface. The most likely diagnosis is:
Options:
a) Subdural hematoma
b) Diffuse axonal injury
c) Extradural hematoma
d) Hemorrhagic contusion
-----
",2,0
"-----
Question:
Which type of Degeneration of fibroid leads to formation of womb stone?
Options:
a) Fatty
b) Calcific
c) Red
d) Cystic
-----
",1,1
"-----
Question:
Vagabond's disease is
Options:
a) Pediculosis corposis
b) Scabies
c) Eczema
d) Ringworm
-----
",0,1
"-----
Question:
An agent added to local anesthetics to speed the onset of action is:
Options:
a) Methylparapben
b) Bicarbonate
c) Fentanyl
d) Adrenaline
-----
",1,3
"-----
Question:
Subependymal calcified nodules are seen in -
Options:
a) Sturge Weber syndrome
b) Tuberous sclerosis
c) Neurofibromatosis 2
d) Von Hippel Lindau syndrome
-----
",1,1
"-----
Question:
The best culture medium for primary isolation of H. influenzae is?
Options:
a) Chocolate agar
b) Fildes' agar
c) Levinthal's medium
d) Nutrient agar
-----
",1,0
"-----
Question:
'Pointing index finger' is seen in injury to
Options:
a) Radial nerve
b) Ulnar nerve
c) Median nerve
d) Musculocutaneous nerve
-----
",2,0
"-----
Question:
The most common benign tumour of the orbit is:
Options:
a) Optic nerve glioma
b) Meningioma
c) Benign-mixed tumour
d) Haemangioma
-----
",3,3
"-----
Question:
Richard Hanha syndrome is caused by defective metabolism of:
Options:
a) Lysine
b) Arginine
c) Tyrosine
d) Glycine
-----
",2,0
"-----
Question:
A city with 800 deaths per year. Mouary, body stored for average duration of 8 days with 80% occupancy in a year. What number of mouary beds needed?
Options:
a) 22
b) 17
c) 7
d) 34
-----
",0,3
"-----
Question:
In a solution the concentration of hydrogen ion is 1 x 10-7 moles/litre at 25degC. The pH of the solution will be:
Options:
a) Three
b) Seven
c) Nine
d) Twelve
-----
",1,1
"-----
Question:
Kanavel's sign is diagnosed in
Options:
a) Web space infection
b) Mid palmar infection
c) Acute paronychia
d) Tendon sheath injury
-----
",3,2
"-----
Question:
A young man with TB presents with massive recurrent hemoptysis. For angiographic treatment which vascular structure should be evaluated first?
Options:
a) Pulmonary aery
b) Bronchial aery
c) Pulmonary Vein
d) Superior vena cava
-----
",1,1
"-----
Question:
Collecting duct has which cells -
Options:
a) Principle and intercalated
b) Parietal and oxyntic
c) Lac is cells
d) Podocytes
-----
",0,0
"-----
Question:
PICA is associated with poisoning of -
Options:
a) Lead
b) Arsenic
c) Mercury
d) Phosphorus
-----
",0,1
"-----
Question:
Most common skin manifestation seen after 2 days of radiation therapy is?
Options:
a) Erythema
b) Atopy
c) Hyperpigmentation
d) Dermatitis
-----
",0,0
"-----
Question:
For which of the following condition Tanner staging system is used?
Options:
a) Down's syndrome
b) PKU
c) Precocious pubey
d) Normal pubey
-----
",3,2
"-----
Question:
A patient of Rheumatic heart disease developed infective endocarditis after dental extraction. Most likely organism causing this is:
Options:
a) Streptococcus viridans
b) S.epidermidis
c) S.aureus
d) Pneumococci
-----
",0,0
"-----
Question:
Malignant hypehermia is due to:
Options:
a) Nicotinic receptors
b) Ryanodine receptors
c) Muscarinic receptors
d) Serotogenic receptors
-----
",1,1
"-----
Question:
Most common complication of modified ECT
Options:
a) Intracerebellar Bleed
b) Fracture spine
c) Body ache
d) Amnesia
-----
",3,3
"-----
Question:
Commonest hemorrhage following head injury: KCET 13
Options:
a) Extradural hemorrhage
b) Subdural hemorrhage
c) Intracranial hemorrhage
d) Subarachnoid hemorrhage
-----
",1,1
"-----
Question:
Delirium & dementia can be differentiated by?
Options:
a) Loss of memory
b) Apraxia
c) Delusion
d) Altered sensorium
-----
",3,3
"-----
Question:
On postmoem examination, contusion of neck muscles is seen along with fracture of hyoid bone. The most probable cause of death is: AI 08; AIIMS 08; NEET 15
Options:
a) Smothering
b) Mugging
c) Burking
d) Throttling
-----
",3,3
"-----
Question:
Incubation period of staphylococcus aurues food poisoning: March 2013
Options:
a) 1-6 hours
b) 7-12 hours
c) 13-18 hours
d) 19-24 hours
-----
",0,1
"-----
Question:
Vitamin A deficiency is considered a public health problem if prevalence rate of night blindness in children between 6 months to 6 years is more than -
Options:
a) 0.01%
b) 0.05%
c) 0.1%`
d) 1.00%
-----
",3,2
