,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
288,OIC-347-10-B,Quel est l'avantage principal du cathétérisme sus-pubien par rapport au sondage vésical?,Cette question évalue la compréhension des indications spécifiques de chaque méthode de drainage vésical.,Permet les lavages vésicaux,Faux. Les lavages vésicaux ne sont pas possibles avec le cathétérisme sus-pubien.,Drainage déclive,Faux. Le cathétérisme sus-pubien n'est pas un drainage déclive.,Éviter le risque de fausses routes urétrales,Vrai. Le cathétérisme sus-pubien évite le risque de fausses routes urétrales.,Epreuve de clampage possible,Faux. L'épreuve de clampage n'est pas possible avec le cathétérisme sus-pubien.,c
289,OIC-347-11-A,Quelle est la première mesure thérapeutique en cas de rétention aiguë d'urine?,Cette question évalue la compréhension de la prise en charge immédiate de la rétention aiguë d'urine.,Drainage vésical en urgence par sonde vésicale ou cathéter sus pubien,C'est la mesure thérapeutique la plus urgente pour soulager la rétention d'urine.,Surveiller et traiter le syndrome de levée d’obstacle,Cette mesure est importante mais secondaire au drainage vésical initial.,Évaluer le volume endovésical au sondage,"Bien que nécessaire, cette étape est réalisée après le drainage vésical.",Traitement ambulatoire en cas d’absence de complication,Le traitement ambulatoire est envisagé uniquement après une prise en charge initiale en urgence.,a
290,OIC-351-01-A,Laquelle des affirmations suivantes décrit le mieux l'agitation?,Cette question évalue la compréhension de la définition de l'agitation. Attention à ne pas confondre agitation et délire.,Etat de tension émotionnelle et d’hyperactivité improductive physique et psychique.,Cette option correspond à la définition de l'agitation.,Un état de confusion mentale et de perte de contact avec la réalité.,"Cette option décrit le délire, pas l'agitation.",Une réaction émotionnelle calme et réfléchie à une situation stressante.,Cette option décrit une réaction opposée à l'agitation.,Une activité physique intense et productive.,"Cette option décrit une activité productive, contrairement à l'agitation qui est improductive.",a
291,OIC-351-02-A,Lequel des énoncés suivants décrit le mieux les idées délirantes?,Cette question évalue la compréhension de la définition des idées délirantes. Un piège courant est de confondre les idées délirantes avec les hallucinations.,Perceptions sensorielles sans présence d'objet détectable.,"C'est la définition des hallucinations, pas des idées délirantes.","Altérations du contenu de la pensée entraînant une perte de contact avec la réalité, partagée par le groupe socio-culturel.",Les idées délirantes ne sont pas partagées par le groupe socio-culturel.,Pensées rationnelles et cohérentes avec la réalité.,C'est l'opposé des idées délirantes.,"Altérations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel.",Cette définition correspond à celle des idées délirantes.,d
292,OIC-351-03-A,Lequel des éléments suivants est un symptôme caractéristique du délire aigu ?,Cette question évalue la compréhension de la définition du délire aigu. Le piège courant est de choisir des symptômes négatifs psychotiques qui ne sont pas toujours présents.,Idées délirantes,Les idées délirantes sont un symptôme psychotique positif et caractéristique du délire aigu.,Apathie,L'apathie est un symptôme négatif psychotique et n'est pas toujours présent dans le délire aigu.,Manque de motivation,Le manque de motivation est un symptôme négatif psychotique et n'est pas toujours présent dans le délire aigu.,Sentiment de tristesse,"Le sentiment de tristesse peut être associé au délire aigu, mais n'est pas un symptôme caractéristique.",a
293,OIC-351-04-A,Quel est l'élément le plus important à considérer en premier lieu lors de l'évaluation d'un état d'agitation chez un patient?,Cette question évalue la compréhension de la démarche diagnostique en psychiatrie. Le piège courant est de privilégier immédiatement une étiologie psychiatrique.,Éliminer les causes non psychiatriques,C'est la première étape fondamentale pour éviter de diagnostiquer à tort une cause psychiatrique.,Identifier les antécédents psychiatriques du patient,"Les antécédents psychiatriques sont importants, mais doivent être évalués après avoir éliminé les causes médicales.",Rechercher les étiologies les plus fréquentes,"Bien que pertinent, cela ne doit pas occulter l'élimination des causes non psychiatriques.",Évaluer l'état mental du patient,"L'évaluation de l'état mental est importante, mais elle doit se faire après avoir exclu les causes médicales.",a
294,OIC-351-05-A,Quel est l'élément clé à considérer en premier lieu lors de l'évaluation d'un syndrome délirant aigu?,Cette question évalue la compréhension de la démarche diagnostique pour les syndromes délirants aigus. Le piège courant est de se concentrer directement sur les causes psychiatriques.,Éliminer les causes non psychiatriques,C'est la première étape essentielle pour éviter de diagnostiquer une cause psychiatrique alors qu'une cause médicale sous-jacente est responsable.,Identifier les symptômes maniaques,"L'identification des symptômes maniaques est importante, mais elle ne doit pas précéder l'élimination des causes non psychiatriques.",Identifier les symptômes dépressifs,"L'identification des symptômes dépressifs est importante, mais elle ne doit pas précéder l'élimination des causes non psychiatriques.",Déterminer la durée des symptômes,"La durée des symptômes est un facteur important, mais elle ne doit pas précéder l'élimination des causes non psychiatriques.",a
295,OIC-351-06-A,Laquelle des options suivantes N'EST PAS une cause possible d'agitation aiguë?,Cette question évalue la compréhension des causes possibles d'agitation aiguë. Attention aux distracteurs qui peuvent sembler plausibles.,Intoxication par une substance psychoactive,L'intoxication peut provoquer une agitation aiguë.,Déficit en vitamine B12,"Un déficit en vitamine B12 peut entraîner des troubles neurologiques, y compris l'agitation.",Symptômes dépressifs,L'agitation peut être un symptôme de dépression.,Symptômes psychotiques,L'agitation est un symptôme courant des troubles psychotiques.,b
296,OIC-351-07-A,Quel est le principal critère différenciant entre les idées délirantes observées dans la schizophrénie et celles observées dans le trouble délirant persistant?,Cette question évalue la compréhension des caractéristiques des idées délirantes dans différents troubles mentaux. Le piège courant est de confondre les thèmes des délires.,La systématisation des idées délirantes,"C'est la réponse correcte. Les idées délirantes sont systématisées dans le trouble délirant persistant, mais non systématisées dans la schizophrénie.",Le thème des idées délirantes,Les thèmes des délires peuvent varier dans les deux troubles.,L'adhésion du patient à ses idées délirantes,L'adhésion peut varier dans les deux troubles.,Le mécanisme de construction des idées délirantes,Les mécanismes de construction peuvent être similaires dans les deux troubles.,a
297,OIC-351-08-A,Quelles sont les halluciantions les plus fréquentes?,Cette question évalue la compréhension des types d'hallucinations les plus courants. Le piège courant est de choisir une option basée sur une expérience personnelle plutôt que sur les informations fournies.,Auditives,"Les hallucinations auditives, souvent acoustico-verbales, sont les plus fréquentes.",Visuelles,"Les hallucinations visuelles sont mentionnées, mais pas comme les plus fréquentes.",Gustatives,Les hallucinations gustatives sont moins fréquentes que les auditives.,Tactiles,"Les hallucinations tactiles sont mentionnées, mais pas comme les plus fréquentes.",a
298,OIC-351-10-A,Quels examens sont systématiquement prescrits dans le cadre d'un contexte d'agitation?,Cette question évalue la compréhension des examens complémentaires obligatoires en cas d'agitation.,"Glycémie, ionogramme, calcémie, NFS, CRP, bilan de coagulation et ECG",C'est la bonne réponse. Ces examens sont mentionnés comme étant systématiques.,"Alcoolémie, toxicologie urinaires et bilan hépatique","Ces examens sont prescrits en fonction de l'anamnèse et de l'examen clinique, pas systématiquement.","TSH US, imagerie cérébrale et ponction lombaire","Ces examens sont prescrits en fonction de l'anamnèse et de l'examen clinique, pas systématiquement.","EEG, ECBU et radiographie pulmonaire","Ces examens sont prescrits en fonction de l'anamnèse et de l'examen clinique, pas systématiquement.",a
299,OIC-351-11-A,Quelle est la première intention thérapeutique pour l'agitation en psychiatrie?,Cette question évalue la compréhension des traitements de première ligne pour l'agitation.,Benzodiazépines à demi-vie courte,C'est la première ligne de traitement pour l'agitation en psychiatrie.,Antipsychotiques,"Les antipsychotiques sont utilisés en cas d'agitation sévère, après les benzodiazépines.",Médicaments antidépresseurs,Les antidépresseurs ne sont pas la première intention pour l'agitation aiguë.,Contention physique,"La contention physique est une mesure de dernier recours, après l'échec des autres stratégies.",a
