id,question,option_a,option_b,option_c,option_d,correct_option
OIC-332-07-B,Quel est le bilan d'extension recommandé pour un cancer de la prostate localisé avec faible risque selon le groupe pronostic de D'Amico?,IRM pelvienne et scintigraphie osseuse,IRM pelvienne et scanner thoraco-abdominopelvien,Scanner thoraco-abdominopelvien seul,Biopsies répétées,a
OIC-332-07-B-,Quels sont les signes neurologiques potentiels du cancer de prostate métastatique ?,Douleurs osseuses,Œdèmes des membres inférieurs généralisés,Compression médullaire non traumatique et syndrome de la queue de cheval,Anémie par envahissement médullaire,c
OIC-332-08-A,Quel est le critère pour proposer le diagnostic individuel précoce du cancer de la prostate?,âge > 40 ans,espérance de vie < 10 ans,PSA > 4 ng/ml,tous les patients à partir de 50 ans,c
OIC-332-08-A-,Quel est le traitement qui expose le patient au risque de complications fonctionnelles à distance telles que dysfonction érectile et incontinence urinaire?,Prostatectomie totale,Radiothérapie externe,Curiethérapie interstitielle,Surveillance active,a
OIC-332-09-A,Quel est l'âge médian au décès des femmes atteintes de cancer du sein en France?,61 ans,65 ans,70 ans,74 ans,d
OIC-332-09-A-,Quels sont les facteurs de risque extrinsèques du cancer du sein ?,âge et antécédents gynéco-obstétricaux,antécédents familiaux de cancer du sein ou des ovaires,indice de masse corporelle (IMC) élevé et sédentarité,"consommation d'alcool, de tabac et irradiation thoracique",d
OIC-332-10-B,Quel est le mode de transmission des mutations dans les gènes BRCA1 et BRCA2 ?,Autosomal dominante,Autosomal récessif,X-linéaire,Y-linéaire,b
OIC-332-10-B-,Quelle est la caractéristique des cancers ''in situ'' ?,Ils sont invasifs et franchissent la membrane basale.,Ils ne sont pas invasifs et ne franchissent pas la membrane basale.,Ils se caractérisent par leur potentiel métastatique.,Ils sont résistants aux traitements.,b
OIC-332-11-B,Quel est le recommandé pour les femmes à risque élevé ou très élevé ?,Un examen clinique et une imagerie tous les ans,Une mammographie tous les 6 mois,Un examen clinique tous les 3 ans et une imagerie tous les 5 ans,Aucun dépistage n'est recommandé,a
OIC-332-11-B-,Quels sont les signes cliniques mammaires qui peuvent être observés lors de l'examen clinique des tumeurs du sein?,Douleur mammaire,Écoulement mamelonnaire,Inflammation,Lésions cutanées,d
OIC-332-12-B,Quelle est la caractéristique cutanée du sein gauche dans l'image ?,Asymétrie mammaire,Sein inflammatoire et œdématié,Rétraction mammaire,Coupe de hache,c
OIC-332-12-B-,Quel est le rôle de la mammographie dans l'évaluation d'une anomalie clinique mammaire ?,Permet de confirmer le diagnostic de cancer du sein,Guide les biopsies ou le repérage avant exérèse des lésions non palpables,Ne permet pas d'évaluer la taille et les caractéristiques de l'anomalie,N'est utilisée que pour le dépistage du cancer du sein,b
OIC-332-13-A,Quelle est la méthode de guidage la plus courante pour les microbiopsies mammaires ?,Sous stéréotaxie,Sous IRM,Sous échographie,Sous mammographie,c
OIC-332-13-A-,Quel est le type de carcinome ''in situ'' du sein qui ne franchit pas la membrane basale ?,Carcinomes canalaires ''in situ'',Carcinomes lobulaires ''in situ'',Adénocarcinomes infiltrants non spécifiques,Tumeurs bénignes,b
OIC-336-01-A,Quel est le site métastatique préférentiel pour le bilan d'extension à distance dans le cancer du sein ?,Os,Poumons,Foie,Adénopathies à distance,a
OIC-336-01-A-,Quel est le traitement recommandé pour une tumeur du sein métastatique ?,Chirurgie mammaire et axillaire,Radiothérapie mammaire,"Traitements systémiques (chimiothérapie, hormonothérapie)",Soins de support uniquement,c
OIC-336-02-B,Quel est le pourcentage minimum de blastes dans la moelle osseuse pour définir une leucémie aiguë?,10%,15%,20%,25%,c
OIC-336-02-B-,"Quelle est la catégorie de leucémies aiguës qui présente deux pics d'incidence, notamment chez les enfants et les adultes âgés ?",Leucémies aiguës myéloblastiques,Leucémies aiguës lymphoblastiques,Les leucémies aiguës ne présentent pas de pic d'incidence,Les leucémies aiguës sont toutes égales,b
OIC-336-03-A,Quels sont les facteurs étiologiques connus pour augmenter le risque de développer une leucémie aiguë lymphoblastique (LAL)?,Exposition à des toxiques et radiations ionisantes,Anomalies génétiques et évolution d'une leucémie myéloïde chronique,Agents viraux et pesticides,Antécédents familiaux constitutionnels,c
OIC-336-03-A-,Quels sont les symptômes de la neutropénie dans une leucémie aiguë?,Fièvre,Angine ulcéronécrotique,Pneumopathie,Tous les symptômes mentionnés précédemment,d
OIC-336-04-A,Quels sont les signes cliniques de gravité liés à la leucémie aiguë ?,Syndrome d'insuffisance médullaire et troubles de l'hémostase,Hémorragie cérébrale et insuffisance rénale aiguë,Syndrome tumoral et atteintes neurologiques,Aneurysme aortique et choc septique,a
OIC-336-04-A-,Quels sont les éléments anormaux constamment présents dans l'hémogramme d'une personne atteinte de laucémie aiguë?,Anémie arégénérative normo- ou macrocytaire et thrombopénie,Thrombopénie sévère et neutropénie légère,Neutropénie légère et blastes circulants élevés,"Anémie arégénérative normo- ou macrocytaire, thrombopénie et blastes circulants élevés",d
OIC-336-05-A,Quel est le critère morphologique pour un diagnostic positif de la leucémie aiguë ?,Infiltrat médullaire < 20 % de blastes,Infiltrat médullaire ≥ 50 % de blastes,Présence d'un seul type de blasts,Moelle riche avec un infiltrat médullaire ≥ 20 % de blastes,d
OIC-336-05-A-,Quel est le type de prolifération de cellules blastiques le plus fréquent chez les enfants atteints de LA ?,Les LA Myéloblastiques,Les LA Lymphoblastiques,Les LA Erythroblastiques,Les LA Monocytaires,b
OIC-336-06-B,Quels sont les signes cliniques qui peuvent évoquer une leucémie aiguë chez l'enfant?,"Fièvre spécifique ou non, anorexie, asthénie","Douleurs osseuses, boiterie, hépatomégalie","Insuffisance médullaire secondaire, thrombopénie","Troubles de la vigilance, céphalées",a
OIC-336-06-B-,Quel est le critère pour poser l'indication d'un myélogramme dans le cas d'une leucémie aigue ?,> 25% de blastes sur MO pauvre,> 25% de blastes sur MO riche,< 25% de blastes sur MO riche,La présence d'un symptôme neurologique,b
OIC-336-07-A,"Quel est le terme utilisé pour décrire une réaction nocive et non voulue suspectée d'être due à un médicament, lors d'une prise pendant la grossesse ou l'allaitement?",Effet secondaire,Effet indésirable médicamenteux,Risque iatrogène,Erreur médicamenteuse,b
OIC-336-07-A-,Pourquoi est-il important d'avoir un système de surveillance du médicament?,Pour détecter les erreurs médicales,Pour ajuster les décisions réglementaires,Pour améliorer la prise en charge des patients,Pour réduire les coûts de santé,b
OIC-336-08-A,Quels sont les éléments à prendre en compte pour éviter une prescription médicamenteuse inappropriée (PMI)?,Seulement le caractère de l'indication clinique.,"Le choix du principe actif, la dose et la forme galénique du médicament.",Les interactions médicamenteuses potentielles et les caractéristiques du malade.,La voie d'administration du médicament.,c
OIC-336-08-A-,Quel est le critère 'Bon Moment' de la règle des 5B?,Le critère 'Bon Moment' signifie que le médicament doit être pris à l'heure prévue.,Le critère 'Bon Moment' signifie que le médicament doit être administré en fonction de la gravité du patient.,Le critère 'Bon Moment' signifie que le médicament doit être pris en fonction des autres traitements.,Le critère 'Bon Moment' n'est pas un critère de la règle des 5B.,a
OIC-336-09-A-,"Selon l'étude ENEIS, quels sont les produits de santé associés aux événements indésirables graves ?",Moitié des événements indésirables graves,Tout les événements indésirables graves,Aucun produit de santé n'est associé,Les produits de santé ne sont pas mentionnés dans l'étude ENEIS,a
OIC-336-10-B,Quels sont les principaux médicaments en cause dans les erreurs iatrogènes chez les personnes âgées?,Médicaments à visée gastro-intestinale,Médicaments psychotropes,Anticoagulants et anti-inflammatoires non stéroïdiens,Tous les médicaments sont à risque égal,c
OIC-336-10-B-,Qui sont les acteurs de la pharmacovigilance?,Seuls les médecins et les pharmaciens,"Tous les professionnels de santé, y compris les dentistes et les sages-femmes","Les entreprises ou organisations exploitant les médicaments, les patients et les associations agréées de patients",Seuls les Centres Régionaux de Pharmacovigilance (CRPV),c
OIC-336-11-B,Quel est le critère chronologique utilisé pour évaluer l'imputabilité d'un effet indésirable médicamenteux en France?,Délai de survenue,Évolution à l'arrêt du médicament,Re-administration,Tous les critères chronologiques,a
OIC-336-11-B-,Comment peut-on déclarer un effet indésirable suspecté d'être dû à un médicament ?,En utilisant le formulaire Cerfa et en l'envoyant au Centre Régional de Pharmacovigilance du territoire,Grâce au portail de déclaration des événements sanitaires indésirables,En faisant une déclaration orale auprès d'un professionnel de santé,En envoyant un courriel à l'Agence nationale de sécurité du médicament,b
OIC-336-12-B,Quels sont les objectifs principaux des Centres d'Évaluation et d'Information sur la pharmacodépendance - Addictovigilance (CEIP-A) en France?,Recueil de données sur les effets secondaires des médicaments,Formation des professionnels de santé sur les risques liés aux médicaments,Surveillance des stocks de médicaments dans les pharmacies,"Évaluation du potentiel d'abus et de dépendance lié à la consommation de substances psychoactives, information et formation des professionnels de santé, recherche et expertise",d
OIC-336-12-B-,"Où doit-on déclarer un cas de pharmacodépendance grave ou d’abus grave d’une substance, plante, médicament ou autre produit ?",Au Centre national de référence pour la pharmacodépendance (CNRPD),Au Centre d’Evaluation et d’Information sur la pharmacodépendance (CEIP) du territoire duquel le cas a été constaté,Au ministère des Affaires sociales et de la Santé,Au Conseil national de l'ordre des médecins,b
OIC-336-13-A,Qui est responsable de l'enregistrement et de l'instruction des incidents et risques d'incidents signalés?,L'Agence Nationale de Sécurité du Médicament et des produits de Santé (ANSM),Le coordonnateur régional de matériovigilance,Les correspondants locaux de matériovigilance,Les fabricants de dispositifs médicaux,a
OIC-336-13-A-,Qui doit recevoir la déclaration d'un effet indésirable suspecté d'être dû à des biomatériaux ?,Le correspondant local de matériovigilance uniquement,L'ANSM uniquement,"Le correspondant local de matériovigilance si le témoin exerce ses fonctions dans un établissement de santé ou dans une association distribuant des dispositifs médicaux à domicile, et directement à l’ANSM sinon",Aucun organisme ne doit recevoir la déclaration,c
OIC-336-14-A,Quel est un exemple de mécanisme d'une erreur médicamenteuse?,Erreur de communication entre le médecin et l'infirmière,Erreur de dosage du médicament,Erreur de préparation du médicament,Erreur de suivi thérapeutique,a
OIC-336-14-A-,Comment déclarer une erreur médicamenteuse ?,Via le portail de signalement des événements sanitaires indésirables et en sélectionnant la rubrique 'pharmacovigilance'.,En contactant directement le Centre Régional de Pharmacovigilance (CRPV) de son territoire.,En signalant l'incident à ses supérieurs hiérarchiques.,En ne déclarant rien et en espérant que l'incident ne se reproduise pas.,b
OIC-336-15-B,Quels sont les éléments à prendre en compte pour sécuriser l'administration des médicaments?,Supprimer les retranscriptions,Conserver le conditionnement identifiant jusqu'au dernier moment,Demandez l'identité des patients,Toutes les options sont correctes,d
OIC-336-15-B-,Quel est le texte qui définit la contrefaçon d'un médicament?,La Convention du Conseil de l’Europe sur la contrefaçon des produits médicaux et les infractions similaires menaçant la santé publique,La définition de l'Organisation Mondiale de la Santé (OMS),Le groupe International Medicines Products AntiCounterfeitingTask force (IMPACT),La fausse représentation délibérée d’un médicament,b
OIC-342-01-A,Quel est le risque lié à une contrefaçon de médicament avec une quantité insuffisante de principe actif?,Pharmaco-résistance,Surdosage,Toxicité,Aucun risque,a
OIC-342-02-B,Qui est responsable de l'indemnisation des victimes d'accidents médicaux en cas de responsabilité sans faute ?,L'assurance maladie,Le médecin ou le professionnel de santé,La Commission de Conciliation et d'Indemnisation (CCI),"L'Office National d'Indemnisation des Accidents Médicaux, des Affections Iatrogènes et des Infections Nosocomiales (ONIAM)",d
OIC-342-02-B-,Quelle est la durée maximale de traitement prescrit sur une ordonnance ?,6 mois,Un an,Trois ans,Infini,b
OIC-342-03-A,Quel est le critère principal pour la substitution d'un médicament biosimilaire ?,Une composition qualitative et quantitative en substance active identique,Les mêmes excipients à effets notoires,La même forme pharmaceutique,La même indication thérapeutique,a
