id,question,option_a,option_b,option_c,option_d,correct_option
OIC-254-07-A,Quels signes peuvent être associés à l'anaphylaxie dans l'urticaire aigue?,"Respiration, cœur, digestion, cerveau","Respiration, cœur, digestion, cerveau","Respiration, cœur, digestion, cerveau","Respiration, cœur, digestion, cerveau",c
OIC-254-07-A-,Quand doit être évoqué le diagnostic d’anaphylaxie dans l’urticaire alimentaire?,Si le délai entre l’ingestion et l’apparition est supérieur à 2 heures,Si les symptômes sont associés à des manifestations extracutanées,Si la résolution se fait en moins de 12 heures,Si la récidive est plus sévère et plus rapide lors d’une nouvelle administration,d
OIC-256-01-A,Quel traitement est utilisé en cas de choc anaphylactique ou d'angioœdème asphyxiant?,L'adrénaline par voie parentérale,L'oxygénothérapie,Le remplissage vasculaire,L'administration de béta-2 mimétiques inhalés,c
OIC-256-01-A-,Quel facteur environnemental est documenté comme favorisant la dermatite atopique?,Exposition aux chats dans la petite enfance,Exposition aux pollens,Exposition aux produits chimiques,Exposition aux radiations UV,a
OIC-256-02-B,Quel est le diagnostic principal associé à la lichénification chronique?,Urticaire aigu,Dermatite atopique aiguë,Lichénification chronique,Gale,c
OIC-256-02-B-,Quel traitement est utilisé pour traiter une dermatite atopique en poussée?,Antihistaminiques,Corticostéroïdes topiques,Mousses hydratantes,Antibiotiques topiques,b
OIC-256-03-B,Quelle situation est d'urgence dans la dermatite atopique et nécessite un traitement anti-viral?,Aggravation brutale des lésions vésiculeuses,Pénétration d’un écoulement purulent,Aggravation brutale et apparition de lésions vésiculeuses multiples évoluant vers des érosions cutanées punctiformes,Saignement jaune clair des lésions aigues,c
OIC-256-03-B-,Quel est le choix correct pour le traitement anti-inflammatoire local des dermatites atopiques?,Dermocorticoïdes d'activité très forte contre-indiqués chez le nourrisson et l'enfant jeune,Dermocorticoïdes d'activité forte en cure courte (4 à 7 jours) indiqués chez l'enfant sur les lésions lichénifiées,Dermocorticoïdes d'activité modérée utilisés chez le nourrisson et l'enfant sur le visage et le corps,Dermocorticoïdes d'activité faible n'ont pas d'intérêt car sont peu ou pas efficaces,c
OIC-256-04-B,Quelle phase est caractérisée par l'eczéma clinique et l'infiltrat lymphocytaire?,Phase de sensibilisation asymptomatique,Phase de révélation,Phase de l'eczéma de contact,Phase de sensibilisation,c
OIC-256-04-B-,Où démarrent les lésions dans l'eczéma de contact allergique?,Sur le visage,Sur le site d'application de l'allergène,Sur les paumes et plantes,Sur l'ensemble du corps,c
OIC-256-05-A,Quel est le symptôme le plus caractéristique de l'eczéma de contact allergique selon l'image?,Érythème limité,Érythème déborde de la zone d'application,Vésicules sur la zone d'application,Érythème mal limité,b
OIC-256-05-A-,Quels allergènes peuvent être photoallergènes?,Allergènes causés par l'exposition au soleil,Allergènes causés par des médicaments,Allergènes causés par l'exposition au soleil,Allergènes causés par des cosmétiques,c
OIC-256-06-A,Quel est le résultat du test épicutané considéré comme positif?,Une rougeur persistante sans vésicules,Une érythème sans vésicules,Une éczéma avec vésicules,Une rougeur qui disparaît en quelques heures,c
OIC-256-06-A-,Quelle est l’application correcte de la crème pour l’eczéma de contact?,Sur le reste du corps en dehors des plis,Sur les lésions non suintantes,Sur les plis ou les lésions suintantes,Sur le visage uniquement,c
OIC-256-07-B,Quels symptômes sont inclus dans la définition de la rhinite allergique (RA)?,"Prurit, Anosmie, Rhinorrhée, Éternuements, Obstruction nasale","Dyspnée, Toux, Sifflements, Obstruction nasale, Prurit","Prurit, Anosmie, Rhinorrhée, Éternuements, Obstruction nasale","Dyspnée, Toux, Sifflements, Prurit, Anosmie",c
OIC-256-07-B-,Quel est le risque génétique pour un enfant de développer l'asthme si les deux parents sont asthmatiques?,10%,25%,plus de 50%,80%,c
OIC-256-08-B,Quels sont les deux phénotypes principaux d’asthme selon le type d’inflammation des voies aériennes?,Asthme Th2 et asthme non-Th2,Asthme Th2 et asthme à éosinophiles non allergiques,Asthme Th2 et asthme non-Th2,Asthme non-Th2 et asthme à neutrophiles,c
OIC-256-08-B-,Quelle est la condition différentielle qui doit être considérée lors du diagnostic d'une rhinite allergique?,La rhinite vasomotrice,La rhinite non-allergique inflammatoire,La rhinite allergique chronique,La rhinite allergique saisonnière,c
OIC-256-09-B,Quelle est la condition nécessaire pour valider l’EFR en cas de spirométrie normale?,Une augmentation de plus de 200mL ou 12% du VEMS,Une augmentation de plus de 100mL ou 5% du VEMS,Une augmentation de plus de 150mL ou 10% du VEMS,Une augmentation de plus de 200mL ou 15% du VEMS,c
OIC-256-09-B-,Quelle situation peut entraîner une aggravation de l’asthme chez un patient asthmatique connu?,L’absence de symptômes répétés en milieu professionnel,La présence d’un antécédent d’allergie rhinienne,L’existence d’expositions professionnelles irritantes courantes,L’absence de symptômes pendant les week-ends,c
OIC-256-10-B,Quel allergène est associé au métier de boulanger?,Blé,Acarien de farine,Latex,Isocyanates,b
OIC-256-10-B-,Quel critère doit être satisfait pour éviter les exacerbations?,Le score ACT doit être > 80%,Le nombre de courses de corticothérapie doit être < 2 par an,La VEMS/CVF doit être > 0.7,Le temps de expiration doit être > 80%,b
OIC-256-11-A,Quelle est la caractéristique essentielle de l'exacerbation d'asthme pour le diagnostic clinique?,l'absence de réponse aux bronchodilatateurs d'action rapide,l'augmentation des symptômes pendant moins de deux jours,le retour à l'état habituel,l'absence de symptômes,c
OIC-256-11-A-,Quelle est la caractéristique essentielle de l'exacerbation d'asthme pour le diagnostic clinique?,l'absence de réponse aux bronchodilatateurs d'action rapide,l'augmentation des symptômes pendant moins de deux jours,le retour à l'état habituel,l'absence de symptômes,c
OIC-257-01-A,Quel est le signe secondaire associé à la distension thoracique?,Hyperclaptement des champs pulmonaires,Aplatissement des coupoles diaphragmatiques,Horizontalisation des côtes,Pulmonite,c
OIC-257-01-A-,Quelle condition est nécessaire pour considérer une réversibilité complète en asthme?,Un gain de VEMS de 200mL et une augmentation de 12% du VEMS avant bronchodilatateur,Un gain de VEMS de 150mL et une augmentation de 10% du VEMS avant bronchodilatateur,Un gain de VEMS de 200mL et une augmentation de 12% du VEMS avant bronchodilatateur,Un gain de VEMS de 100mL et une augmentation de 15% du VEMS avant bronchodilatateur,c
OIC-257-02-B,Quelle est l'indication principale pour le dosage des IgE spécifiques?,Lorsque le diagnostic d'asthme est porté,Diagnostic de rhinite chronique dont l'origine allergique est suspectée,Diagnostic de rhinite allergique sans antécédents,Diagnostic de rhinite non allergique,c
OIC-257-02-B-,Quel agent est le plus courant dans l'asthme professionnel?,a) Pollen,b) Chlore,c) Bactéries,d) Alcool,c
OIC-257-03-B,Quel est un facteur de risque de décès par l’asthme qui nécessite une intubation et une ventilation mécanique?,Hospitalisation ou visite aux urgences pour asthme dans l’année précédente,Prise actuelle ou arrêt récent d’une corticothérapie orale,ATCD d’exacerbation sévère ayant nécessité un passage en réanimation ou ayant nécessité une intubation et une ventilation mécanique,"Médecaments (B bloquants, aspirine, AINS)",c
OIC-257-03-B-,Quelle est la combinaison correcte de traitements pour la rhinite allergique?,Éviction de l’allergène et lavage nasal,Anti-histaminiques par voie orale et/ou locale,Anti-histaminiques par voie orale et/ou locale avec rhino-corticoïdes,Rhino-corticoïdes uniquement,c
OIC-257-04-A,Quel palier inclut une prise de CSI dose forte + BDLA?,Palier 1,Palier 2,Palier 5,Palier 4,c
OIC-257-04-A-,Quelle mesure est obligatoire lors de la prescription d'un traitement inhalé?,L'envoi d'un aérosol en pharmacie,La formation à la manipulation du dispositif,La vérification de la technique d'inhalation à chaque consultation,L'envoi d'une vidéo démonstrative sur internet,c
OIC-257-05-A,Quelle est l'une des composantes de la surveillance du traitement de fond de l'asthme?,L'évaluation de l'observance thérapeutique,L'analyse de la technique de prise,La recherche d'effets secondaires (mycose buccale),Le suivi des crises d'asthme,c
OIC-257-05-A-,Le traitement de l’exacerbation repose sur,"L’utilisation de BDCA par voie inhalée (aérosol doseur en ambulatoire, nébulisations en cas d’hospitalisation)","Une corticothérapie systémique (0,5 à 1mg/kg/j pendant 5 jours, PO ou IV)",L’utilisation d’un anticholinergique en nébulisation (ipratropium) en cas d’exacerbation sévère.,Oxygénothérapie et/ou assistance ventilatoire devront être discutées en cas d’exacerbation sévère (en soins intensifs),c
OIC-257-06-A,Quelle compétence doit être maîtrisée pour mettre en place un plan d'action en asthme?,Maîtriser l'utilisation des dispositifs d'inhalation,Connaître les signes de la perte de contrôle et de l'exacerbation,Mettre en place le plan d'action,Contrôler l'environnement en évitant les facteurs favorisants,c
OIC-257-06-A-,Quelle affirmation est correcte concernant les allergènes des animaux domestiques?,Les allergènes disparaissent après le départ de l'animal,Les animaux doivent rester à l'extérieur,Les allergènes ne sont pas un problème,Utiliser des housses anti-acariens,c
OIC-257-07-A,Quelle est une autre complication de l'asthme?,Absentéisme scolaire ou professionnel en cas d'asthme mal contrôlé,Sédentarité,Poids corporel,Allergies,c
OIC-257-07-A-,Quelle est la durée correcte d'une fièvre prolongée « classique »?,1 semaine,2 semaines,≥ 3 semaines,4 semaines,c
OIC-257-08-A,Quelle est la durée correcte d'une fièvre prolongée « classique »?,1 semaine,2 semaines,≥ 3 semaines,4 semaines,c
OIC-257-08-A-,Quel symptôme est un signe clinique courant lors de l'examen physique?,Dyspnée,Diarrhée,Amaigrissement,Fevere,c
OIC-260-01-A,Quelles sont les infections rares responsables de fièvre prolongée?,Virus (VIH),Infections ostéoarticulaires,"Rickettsiose, coxielloses, chlamydioses","Hépatites virales A, B, E",c
OIC-260-01-A-,Quelle maladie auto-immune est souvent évoquée chez l'enfant avec une fièvre prolongée?,Kawasaki,Crohn's,Still's,Lupus,c
OIC-260-02-B,...,...,...,...,...,c
OIC-260-02-B-,Quels examens sont spécifiquement recommandés chez l'enfant en première intention à J7?,"NFS, CRP, fibrinogène, VS, HAA, iono ASAT ALAT ALAT, ferritine","Hémocultures, échographie abdominale, radiographie thoracique","Sérologie EBV, CMV, parvovirus, tests d'immunologie","Protéinurie, tests d'analyse du frottis sanguin, électrophorèse des protéines sériques",c
OIC-260-03-A,Quelle est la caractéristique essentielle de la neutropénie fébrile?,PNN <1500/mm³ sans urgence thérapeutique,PNN <500/mm³ avec fièvre ≥38°C,"PNN <0,5G/L sans urgence thérapeutique","PNN <500/mm³ avec fièvre ≥38,3°C",c
OIC-260-03-A-,Quel est le facteur de risque le plus commun pour la candidémie chez un patient immunodéprimé?,"Neutropénie (PNN <0,5 G/L) > 7 jours",Cathéter vasculaire central,Greffe d'organe,Antibiothérapie antérieure,c
OIC-260-04-B,Quel point doit être examiné en premier lors de l'examen clinique chez un patient déshabillé?,Les points d'insertion de cathéter intraveineux,Les constantes vitales,Les signes fonctionnels urinaires,Les signes de douleur thoracique,c
OIC-260-04-B-,Quels agents pathogènes sont associés à la neutropénie ≥7 jours?,Pseudomonas aeruginosa,Candida,Aspergillus,Giardia intestinalis,c
OIC-260-05-B,Quelle porte d’entrée est associée à une infection liée à un cathéter veineux?,Respiratoire,Tube digestif,Peau favorisée par les abords veineux,Cathéter veineux périphérique,c
OIC-260-05-B-,Quel facteur doit être pris en compte lors de la sélection des antibiotiques chez un patient immunodéprimé fébrile?,Utiliser des antibiotiques ciblés et adaptés,Utiliser des antibiotiques à large spectre,Eviter les antibiotiques basés sur la documentation microbiologique antérieure,Se limiter aux antibiotiques d'une classe spécifique,b
OIC-260-06-B,Quelle phase de l'infection est caractérisée par un déficit cellulaire persistant mais moins profond chez les transplantés d'organe?,Phase précoce ( <1 mois),Phase intermédiaire (1 à 6 mois),Phase tardive (>6 mois),Phase intermédiaire et tardive,c
OIC-260-06-B-,Quels examens sont réalisés en fonction d’un point d’appel lors d’une neutropénie de plus de 7 jours?,Examen cytobactériologique des crachats et prélèvement naso-pharyngé,Coproculture et recherche de clostridium,Scanner thoraco-abdomino-pelvien et antigénémie aspergillaire,Hémocultures mycologiques et CRP,c
OIC-260-07-A,Quand peut être proposée une antibiothérapie orale?,Neutropénie non profonde,Neutropénie < 7 jours,Sans signe de gravité,Sans antécédent à risque,c
OIC-260-07-A-,Quelle antibiothérapie est recommandée pour les patients aspléniques après une splénectomie?,Pénicilline V (oracilline) pendant 2 ans,Céphalosporines de 3<sup>e</sup> génération parentérale,Antibiotiques de première ligne pour les infections bactériennes,Antibiotiques de deuxième ligne pour les infections virales,a
OIC-260-08-A,Quelles vaccinations sont recommandées pour les patients immunodéprimés?,Calendrier vaccinal à jour,Vaccin anti-pneumococcique (vaccin conjugué),Vaccin anti-HBV,Tous les vaccins vivants,c
OIC-260-08-A-,Quelle forme de spondyloarthrite est caractérisée par l'absence de sacro-iliite radiographique?,La spondylarthrite indifférenciée,La spondylarthrite périphérique érosive,La spondylarthrite périphérique non érosive,La spondylarthrite axiale,c
