Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
1803,OIC-302-17-A-,Quels sont les conseils pour la consommation de poisson pendant la grossesse?,Consommer des poissons d'eau douce fortement bioaccumulateurs tous les mois,"Varier les espèces de poisson, les origines et les modes d'approvisionnement",Eviter la consommation de poissons prédateurs sauvages,Consommer des poissons enrichis en phytostérols ou phytostanols,b,4
1804,OIC-310-01-B-,Quel est le certificat médical qui atteste une inaptitude partielle ou totale à la pratique du sport en milieu scolaire?,Certificat d'aptitude au sport,Certificat de non-aptitude au sport,Certificat médical d'inaptitude,Attestation d'exemption du sport,c,4
1805,OIC-310-02-B,Quel est le recommandé par la Société Française de Cardiologie pour les sujets jeunes en ce qui concerne l'ECG ?,Un ECG tous les 5 ans entre 12 et 20 ans,Un ECG tous les 3 ans entre 12 et 20 ans,"Un ECG à la première licence à partir de 12 ans, puis tous les 5 ans entre 12 et 20 ans",Un ECG tous les 1 à 2 ans après l'âge de 35 ans,c,4
1806,OIC-310-02-B-,Quelle est la particularité de l'examen clinique lors d'une consultation médicale pour délivrance du certificat médical d'absence de contre-indication à la pratique sportive chez un enfant ?,L'évaluation de la statique rachidienne n'est pas importante,L'évaluation de la quantité globale hebdomadaire d'activité physique est plus importante que l'examen clinique,Une attention particulière est portée à la statique rachidienne afin de dépister d'éventuels troubles de croissance,L'examen clinique n'est pas différent pour un enfant et un adulte,c,4
1807,OIC-310-04-B,Quel est le diagnostic de ces pathologies?,Radiographie,Clinique,Biopsie,Échographie,b,2
1808,OIC-310-04-B-,Quel est le principal substrat des activités physiques d'intensité élevée ?,Les lipides sont le principal substrat.,Les glucides sont le principal substrat.,L'acide lactique est le principal substrat.,La glucose est le principal substrat.,b,4
1809,OIC-310-06-A-,Quelle est la cause des œdèmes généralisés?,Inflammation locale,Insuffisance veineuse ou lymphatique locale,Balance sodée et hydrique positive (hyperhydratation extracellulaire),Anasarque,c,4
1810,OIC-312-02-B,Quels sont les signes biologiques à rechercher pour diagnostiquer une affection responsable d'œdèmes?,Concentration augmentée du BNP ou NT-proBNP,Albuminémie et dosage du facteur V,Créatininémie et évaluation du débit de filtration glomérulaire,Protéinurie et sédiment urinaire,a,4
1811,OIC-312-04-A-,Quelle est la corrélation entre le type d'hématurie et la gravité de la maladie causale ?,Il existe une corrélation positive entre le type d'hématurie et la gravité de la maladie causale.,Il n'existe pas de corrélation entre le type d'hématurie ou l'importance du saignement et la gravité de la maladie causale.,La hématurie microscopique est plus grave que la hématurie macroscopique.,La hématurie macroscopique est plus grave que la hématurie microscopique.,b,4
1812,OIC-312-05-A,Quelle est la caractéristique de l'hématurie macroscopique d'origine néphrologique ?,Hématurie initiale,Hématurie terminale,Hématurie totale sans caillots ni douleur,Hématurie abondante avec protéinurie,c,4
1813,OIC-312-05-A-,Quel est le bilan étiologique minimal impliquant une imagerie de l'arbre urinaire ?,Imagerie de l'arbre urinaire seule,Cytologie urinaire et échographie réno-vésicale,"Uro-scanner avec temps sans injection, artériel et excréteur tardif",Fibroscopie urétro-vésicale et ponction-biopsie rénale,c,4
1814,OIC-312-06-A,Quel est le type de tumeur rénale qui peut causer une hématurie?,Carcinome rénal à cellules claires,Adénocarcinome rénal,Tumeur rénale bénigne,Tumeur rénale métastatique,a,4
1815,OIC-312-06-A-,Quel est le type d'hématurie visible dans la figure ?,Hématurie microscopique,Hématurie macroscopique,Hématurie occulte,Hématurie mixte,b,3
1816,OIC-312-07-B-,Quelle est la cause néphrologique qui peut présenter cliniquement comme une colique néphrétique ?,A,B,C,D,c,1
1817,OIC-312-08-A,Quelle est la cause urologique qui doit toujours être éliminée en cas d’hématurie macroscopique isolée ou d’hématurie microscopique persistante ?,A. Tumeurs de l’arbre urinaire,B. Infections urinaires,C. Maladie lithiasique urinaire,D. Autres étiologies moins fréquentes,a,4
1818,OIC-312-09-B,Quel est le risque potentiel d'une hématurie persistante ?,Aucun risque,Anémie aiguë,Insuffisance rénale aiguë,Sepsis,c,4
1819,OIC-312-09-B-,Quelle est la contre-indication pour la pose d'un catheter sus-pubien en cas de rétention d'urine sur caillotage vésical ?,La pose d'un catheter sus-pubien est recommandée.,La pose d'un catheter sus-pubien est possible si le calibre est suffisant.,La pose d'un catheter sus-pubien est contre-indiquée en cas de tumeur urothéliale vésicale sous-jacente méconnue.,La pose d'un catheter sus-pubien est possible si le calibre est insuffisant.,c,4
1820,OIC-312-10-B-,"Quel est le syndrome glomérulaire caractérisé par une insuffisance rénale rapidement progressive, une protéinurie et une hématurie ?",Syndrome de glomérulonéphrite chronique,Syndrome néphrotique,Syndrome de glomérulonéphrite rapidement progressive,Syndrome néphritique aigu,c,4
1821,OIC-312-11-B,Quelle est la première cause de syndrome néphrotique chez l'adulte en dehors de la néphropathie diabétique?,La glomérulopathie extra-membraneuse,La néphropathie à IgA,Le syndrome néphrotique à lésions glomérulaires minimes (SNLGM),La néphropathie lupique,a,4
1822,OIC-312-12-A,Quelles sont les contre-indications à une PBR ?,Rein unique,HTA mal contrôlée,Anomalies anatomiques,Troubles de la coagulation,d,4
1823,OIC-312-12-A-,Quelle est la lésion glomérulaire élémentaire qui consiste en une cicatrice fibreuse remplaçant la totalité du glomérule détruit?,Prolifération cellulaire,Sclérose segmentaire,Dépôts de chaines d’immunoglobulines,Glomérule scléreux dit « en pain à cacheter »,d,4
1824,OIC-315-01-A,Quelles sont les caractéristiques histologiques de la maladie de Goodpasture?,Prolifération endocapillaire avec dépôts d'IgA et C3,Prolifération extracapillaire avec dépôts d'IgG linéaires,Absence de prolifération et de dépôts,Prolifération mésangiale avec dépôts d'IgM et C1q,b,4
1825,OIC-315-01-A-,Quel est le diagnostic de certitude du SNLGM?,"Biopsie rénale montre des glomérules optiquement normaux, sans dépôt.",Complément sérique normal et absence d’antécédent familial de néphropathie.,Microscopie électronique montre une fusion des pieds des podocytes.,"Biopsie rénale montre des glomérules optiquement normaux, avec dépôt.",c,4
1826,OIC-315-02-A,Quels sont les traitements adjuvants utilisés en corticothérapie orale pour un SNLGM idiopathique ?,Diététique et calcium vitamine D.,Antibiotiques et anti-inflammatoires.,Vitamines et minéraux.,Dialyse et transplantation.,a,4
1827,OIC-315-02-A-,Quel est le risque d'insuffisance rénale chronique terminale à 5 ans pour les patients présentant un Syndrome Néphritique Lèpre-Glomérulaire Majeure (SNLGM) avec corticorésistance ?,20%,30%,50%,80%,c,4
1828,OIC-315-03-B-,Quels sont les dépôts mésangiaux trouvés dans la biopsie rénale pour le diagnostic de NIgA?,dépôts d'IgG et de C3,dépôts d'IgM et de C3,dépôts d'IgA et de C3,dépôts d'IgE et de C3,c,4
1829,OIC-315-04-A,Quel est le pourcentage d'insuffisance rénale terminale chez les patients atteints de néphropathie à IgA primitive dans les 20 ans suivant le diagnostic?,10 à 20%,20 à 30%,30 à 40%,40 à 50%,b,4
1830,OIC-315-05-A,Quel est le pronostic vital lié à un syndrome de GNRP?,Le risque d'insuffisance rénale définitive,La nécessité d'une hémodialyse en urgence,Les complications pulmonaires et digestives,Toutes les options précédentes,d,4
1831,OIC-315-06-A,Quel est le principal intérêt de la biopsie rénale dans le cas d'une GNA?,Établir un diagnostic définitif,Déterminer les causes précises de l'insuffisance rénale,Guidé le traitement immunitothérapique,Vérifier la présence d'une glomérulonéphrite chronique,a,4
1832,OIC-315-06-A-,Quel est le traitement de choix pour les GNRP ?,Corticostéroïdes à faibles doses,Immunosuppresseurs ou biothérapies,Symptomatique et néphroprotecteur,Pas de traitement spécifique,b,4
1833,OIC-315-07-B,Quel est le type de néphropathie vasculaire qui peut être la cause ou la conséquence de la maladie rénale et est souvent associée à une hypertension artérielle?,Syndrome de microangiopathie thrombotique,HTA et Néphroangiosclérose malignes,Emboles de cristaux de cholestérol,La sténose de l’artère rénale,b,4
1834,OIC-315-07-B-,Quelle est la lésion histologique associée au syndrome de microangiopathie thrombotique ?,Lésion de glomérulonéphrite,Lésion de vasculite,Lésion de microangiopathie thrombotique,Lésion de méningite,c,4
1835,OIC-315-08-A-,Quel est le facteur de risque principal pour le développement du SHU typique ?,"Diarrhée sanglante à entérobactérie sécrétrice d'une Shigatoxine (E. Coli, Shigella)",Fatigue chronique avec anémie,Hépatite virale avec insuffisance rénale,Insuffisance cardiaque avec anémie,a,4
1836,OIC-315-09-A-,Quel est le type de sténose des artères rénales qui est plus fréquent chez l'homme?,Fibrodysplasie,Sténose atheromateuse,Sténose fibromusculaire,Sténose vasculaire,b,4
1837,OIC-315-10-B-,Quel est l'examen qui permet de visualiser directement les artères rénales sans toxicité rénale?,Échographie rénale,Tomodensitométrie spiralée,Angio-IRM,Doppler des artères rénales,c,4
1838,OIC-325-01-A,Quelle est la caractéristique de la néphroangiosclérose bénigne?,Une obstruction des artères rénales,Un cancer rénal,Une endartérite fibreuse progressive,Une insuffisance rénale aiguë,c,4
1839,OIC-325-02-A,Où se forment la majorité des calculs urinaires?,Dans les voies urinaires,Dans les reins,Dans la vessie,Dans le système nerveux urinaire,b,4
1840,OIC-325-02-A-,Quel est le sex ratio des personnes atteintes de lithiase urinaire?,1 homme pour 1 femme,2 hommes pour 1 femme,3 hommes pour 1 femme,4 hommes pour 1 femme,b,4
1841,OIC-325-03-A-,Quels sont les principaux germes uréasiques responsables d'infections urinaires?,"Pseudomonas, Klebsielle, Proteus mirabilis","Escherichia coli, Staphylococcus aureus, Candida albicans","Streptococcus pyogenes, Haemophilus influenzae, Neisseria gonorrhoeae","Bacillus subtilis, Clostridium difficile, Enterobacter cloacae",a,4
1842,OIC-325-04-B,Quelle est la caractéristique principale de la colique néphrétique?,Douleur aiguë dans la région lombaire,Douleur brutale par mise en tension de la voie excrétrice supérieure,Douleur chronique dans la région abdominale,Douleur diffuse dans le dos et les jambes,b,4
1843,OIC-325-04-B-,Quels sont les facteurs favorisants la migration d’un calcul rénal dans l’uretère ?,Voyage et chaleur,Deshydratation et activité physique,Écarts de régime,Tous les facteurs mentionnés,d,4
1844,OIC-325-05-B,Le traitement de la colique néphrétique simple consiste en :,Antibiotiques et anti-inflammatoires,AINS et analgésiques,Hydratation et diurétiques,Chirurgie immédiate,b,4
1845,OIC-325-07-A-,Quels sont les paramètres à analyser dans le bilan métabolique de première intention pour le diagnostic étiologique d'une lithiase urinaire ?,"pH, densité et BU des urines fraiches, volume total et créatinine des urines des 24 heures","calcémie, glycémie à jeun et uricémie du sang, cristallurie et SPIR du calcul","volume total et créatinine des urines fraiches, calcémie et glycémie à jeun du sang","pH, densité et BU des urines des 24 heures, volume total et créatinine des urines fraiches",b,4
1846,OIC-325-08-A,Quelle est la cause principale de lithiase urinaire ?,Hyperparathyroidie primaire,Hypercalcémie chronique,Hypercalciurie idiopathique,Nephrocalcinose,c,4
1847,OIC-325-09-B,Quelles sont les situations où il est nécessaire de réaliser des GDS veineux?,Suspicion d’acido-cétose,Intoxications métaboliques responsables d’acidose métabolique,État de choc,"Troubles de la conscience, coma",a,4
1848,OIC-325-11-A,Quelle est la caractéristique d'une acidose métabolique simple?,PaCO2 > PaCO2 attendue,PaCO2 < PaCO2 attendue,HCO3- < 22 mmol/L,TA = 16 ± 4 mmol/L,c,4
1849,OIC-325-11-A-,Quelle est la conséquence d'un TAU > 0 dans une acidose métabolique hyperchlorémique?,Origine extrarénale de l'acidose,Origine tubulaire rénale,Acidose métabolique normochloremique,Acidose métabolique hyperkaliémique,b,4
1850,OIC-325-12-A,Quelle est la cause principale de l'acidose respiratoire liée à une dysfonction des centres respiratoires?,Perte de contrôle SAS type central,Hypothyroïdie,Alcalose métabolique,Lésion des voies afférentes et efférentes,a,4
1851,OIC-325-13-B,Quelle est l'indication principale pour l'alcalinisation dans les troubles acido-basiques aigus sévères?,Dans les acidocétoses,Dans les acidoses lactiques,Dans les acidoses hyperchlorémiques ou associées à certaines intoxications,Dans les troubles hydro-électrolytiques,c,4
1852,OIC-325-13-B-,Quel est le principal organe responsable de la régulation externe de la kaliémie?,Le rein,Le foie,Les surrénales,Le tube digestif,a,4
1853,OIC-325-14-A,Quels sont les éléments à prendre en compte pour le dosage de la kaliémie à la recherche d'une hyperkaliémie ?,IRA et IRC,Prescription et surveillance de médicaments altérant le métabolisme du potassium,"Trouble musculaire aigue, trouble de la conduction et du rythme cardiaque, état de choc, perte de connaissance",Tous les éléments précédents,d,4
1854,OIC-325-15-A,Quels sont les risques d'arythmie ventriculaire associés à l'hyperkaliémie?,Aucun risque,Risque élevé de fibrillation ventriculaire,Risque modéré de tachycardie ventriculaire,Risque faible de rythme ventriculaire idiopathique,b,4
1855,OIC-325-16-A-,Quel est le traitement d'urgence recommandé pour une hyperkaliémie sévère avec insuffisance rénale sévère?,Administration de bicarbonate de Na,Hémodialyse extrarénale,Administration de salbutamol en nébulisation,"Diurétiques de l'anse (furosémide, bumétanide)",b,4
1856,OIC-325-17-A,Quel est le traitement de choix pour l'hyperkaliémie avec hypoaldostéronisme ?,Administration des résines échangeuses d'ions.,Diminution des apports potassiques alimentaires et intraveineux.,Correction d'une acidose métabolique modérée.,Traitement par 9α-fluorohydrocortisone.,d,4
