id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-047-37-B,"Quels sont les trois certificats médicaux obligatoires à rédiger lors du suivi systématique obligatoire du nourrisson, aux 8ème jour, 9ème et 24ème mois ?","Certificat de naissance, certificat de vaccination, certificat de développement.","Certificat de naissance, certificat de vaccination, certificat de santé.","Certificat de naissance, certificat de vaccination, certificat de santé.","Certificat de naissance, certificat de vaccination, certificat de santé.",option_c,0
OIC-048-01-A,Quelle est la principale raison pour laquelle l'allaitement maternel est privilégié pour les nourrissons jusqu'à 6 mois ?,Il est la seule source de vitamines D et K.,Il couvre tous les besoins nutritionnels des nourrissons.,Il est la seule option pour les nourrissons qui ne peuvent pas être allaités.,"Il est la seule option pour les nourrissons qui ne peuvent pas être allaités, et il est la seule source de vitamines D et K.",b,0
OIC-048-04-A,Quelle est la principale raison pour laquelle il est recommandé d'introduire les fruits et légumes avant les produits d'origine animale lors de la diversification de l'alimentation d'un nourrisson ?,Pour éviter que le nourrisson ne développe une allergie aux produits d'origine animale.,Pour faciliter la digestion des produits d'origine animale.,Pour prévenir les troubles de l'oralité à type de refus des morceaux.,Pour assurer une meilleure absorption des nutriments des produits d'origine animale.,c,0
OIC-049-06-B,Quel est le rôle principal de la FSH chez le garçon pendant la puberté ?,Stimuler la production d'œstrogènes et le développement mammaire.,Stimuler la production de testostérone et le développement des caractères sexuels secondaires.,Stimuler la production d'œstrogènes et le développement utérovaginal.,Stimuler la production d'androgènes et le développement de la pilosité pubienne.,b,0
OIC-049-12-B,Quelle est la principale différence entre la puberté précoce centrale et organique chez les filles et les garçons ?,La puberté précoce centrale est plus fréquente chez les garçons que chez les filles.,La puberté précoce centrale est plus fréquente chez les filles que chez les garçons.,La puberté précoce organique est toujours idiopathique.,La puberté précoce organique est toujours idiopathique.,b,0
OIC-049-13-B,Quelle est la cause la plus fréquente des pubertés précoces centrales ?,Une tumeur du chiasme optique.,Une infection virale.,Une exposition à des produits chimiques environnementaux.,Une cause génétique.,A,0
OIC-049-16-A,"Selon la définition donnée, quel est le critère principal pour diagnostiquer le retard pubertaire chez une fille ?",Absence de développement mammaire après l'âge de 13 ans.,Augmentation du volume testiculaire après l'âge de 14 ans.,Développement de la voix grave après l'âge de 13 ans.,Présence de puberté précoce après l'âge de 10 ans.,option_a,0
OIC-049-20-B,Quel est le principal signe indiquant une puberté précoce chez une jeune fille de 7 ans ?,Développement mammaire,Accélération de la vitesse de croissance,Développement de la pilosité pubienne,Développement de la voix grave,option_b,0
OIC-049-23-B,"Quel est le signe le plus probable de puberté précoce chez une jeune fille, comme illustré dans l'image?",Développement des poils pubiens,Développement mammaire,Croissance rapide des jambes,Développement des testicules,b,0
OIC-050-01-A,L'interrogatoire et l'examen clinique doivent permettre de distinguer :,Une torsion du cordon spermatique,Une orchi-épididymite,Un cancer du testicule,Une varicocèle,A,0
OIC-050-06-A,Quel est le traitement de première intention pour une orchi-épididymite chez l'enfant ?,Ceftriaxone 500 mg en 1 injection IM puis Doxycycline 200mg/j 10 jours,Ciprofloxacine ou Lévofloxacine ou Céphalosporine de 3ème génération secondairement adapté à l’antibiogramme,Cotrimoxazole,Oxycétazone 500mg 3 fois par jour pendant 10 jours,Cotrimoxazole,0
OIC-050-08-A,Quelle est la principale différence entre une hydrocèle et un kyste du cordon chez l'adulte ?,"L'hydrocèle est toujours douloureuse, tandis que le kyste du cordon est généralement indolore.","L'hydrocèle est due à un défaut de résorption du liquide vaginal, tandis que le kyste du cordon est dû à une infection virale.","L'hydrocèle est une urgence, tandis que le kyste du cordon n'est pas une urgence.","L'hydrocèle est due à une hernie inguinale, tandis que le kyste du cordon est dû à une torsion du cordon spermatique.",b,0
OIC-050-17-A,Quelle est la principale différence entre le phimosis et le paraphimosis ?,"Le phimosis est une constriction du prépuce, tandis que le paraphimosis est une constriction du prépuce après avoir été étiré.","Le phimosis est une constriction du prépuce, tandis que le paraphimosis est une constriction du prépuce après avoir été étiré.","Le phimosis est une constriction du prépuce, tandis que le paraphimosis est une constriction du prépuce après avoir été étiré.","Le phimosis est une constriction du prépuce, tandis que le paraphimosis est une constriction du prépuce après avoir été étiré.",b,0
OIC-070-03-B,Quelle est la prévalence des symptômes psychologiques et comportementaux (SCPD) chez les patients atteints de maladie d'Alzheimer ou d'autres démences ?,Moins de 50 %,Entre 50 % et 80 %,Plus de 80 %,Moins de 50 %,option_c,0
OIC-070-04-B,Quelle est une spécificité importante concernant les troubles psychiatriques chez le sujet âgé ?,Le risque suicidaire est plus faible chez le sujet âgé.,Les antipsychotiques de seconde génération sont la première ligne de traitement pour les troubles psychotiques.,Les antidépresseurs sérotoninergiques sont la première ligne de traitement pour les troubles de l'humeur.,Les troubles anxieux sont moins susceptibles d'être associés à des comorbidités non psychiatriques chez le sujet âgé.,option_b,0
OIC-070-06-A,Quel est le symptôme psycho-comportemental le plus fréquemment observé chez le sujet âgé dément ?,L'euphorie,L'agitation,L'agressivité,L'inversion du rythme nycthéméral,option_a,0
OIC-073-04-A,Quelle est la principale différence entre la psychothérapie de soutien et les thérapies cognitivo-comportementales (TCC) ?,"La psychothérapie de soutien se concentre sur l'exploration des conflits inconscients, tandis que la TCC se concentre sur la modification des pensées et des comportements.",La psychothérapie de soutien est plus théorique que la TCC.,"La psychothérapie de soutien est axée sur la modification des pensées et des comportements, tandis que la TCC est axée sur la création d'un cadre de soutien.","La psychothérapie de soutien est plus axée sur la famille, tandis que la TCC est plus axée sur l'individu.",c,0
OIC-074-14-A,"En ce qui concerne la prescription des anxiolytiques, quelle est la durée maximale de prescription recommandée ?",4 semaines,8 semaines,12 semaines,16 semaines,c,0
OIC-074-18-A,Quel est le principal objectif de la prescription et de la surveillance des hypnotiques ?,Traiter les troubles du sommeil de manière permanente.,Traiter les troubles du sommeil de manière permanente.,Traiter les troubles du sommeil de manière permanente.,Traiter les troubles du sommeil de manière permanente.,Traiter les troubles du sommeil de manière permanente.,0
OIC-074-19-A,"Concernant la prescription d'hypnotiques, quelle est la durée maximale recommandée ?",1 semaine,2 semaines,4 semaines,28 jours,option_d,0
OIC-074-23-B,Quel est l'effet indésirable fréquent ou grave associé à la prise de lithium ?,Pneumonie,Troubles de la conduction cardiaque,Syndrome de Lyell,Hépatite médicamenteuse,c,0
OIC-074-24-A,Quelles sont les deux principales classes de psychostimulants utilisées en France ?,Amphétamines et méthylphénidate,Amphétamines et modafinil,Méthylphénidate et modafinil,Amphétamines et méthylphénidate,c,0
OIC-074-25-B,Quelle est la principale indication pour la prescription de méthylphénidate ?,Traitement de la dépression sévère.,Traitement de la narcolepsie en cas d’échec du modafinil.,Traitement de l'anxiété généralisée.,Traitement de la douleur chronique.,b,0
OIC-074-26-B,Quel est l'un des effets indésirables fréquents ou graves des psychostimulants ?,Céphalées,Anxiété,Hypotension artérielle,Urticaire,option_c,0
OIC-075-01-A,Quel est le principal risque lié au tabagisme in utero ?,Diminution de la fécondité,Accouchement prématuré,Retard de croissance intra-utérin,"Mort fœtale in utero, GEU, fausse couche",d,0
OIC-075-06-A,Quel est le facteur de risque le plus important associé à l'intoxication tabagique ?,Augmenter le nombre de cigarettes fumées par jour.,Augmenter la durée de la consommation de tabac.,Augmenter le nombre de cigarettes fumées par jour.,Augmenter le nombre de cigarettes fumées par jour.,b,0
OIC-075-08-A,"Selon les données de 2019, quel pourcentage des hommes de 18 à 75 ans déclarent fumer du tabac ?","26,5%","30,4%","34,6%","40,9%",c,0
OIC-075-09-A,À quel âge l'expérimentation du tabac a-t-elle généralement lieu et à quel âge la consommation quotidienne est-elle souvent observée ?,18 ans et 25 ans,14 ans et 15 ans,21 ans et 22 ans,16 ans et 17 ans,b,0
OIC-075-10-A,Quelle est la principale caractéristique démographique des femmes enceintes qui fument le plus souvent ?,Les femmes enceintes de plus de 30 ans.,Les femmes enceintes de plus de 30 ans.,Les femmes enceintes les plus jeunes et les moins diplômées.,Les femmes enceintes de plus de 30 ans.,option_c,0
OIC-075-11-A,"Selon les données présentées, quelle est la tendance générale du tabagisme en France entre 2017 et 2018 ?",Une augmentation significative du tabagisme quotidien.,Une légère diminution du tabagisme quotidien et une augmentation du tabagisme occasionnel.,Une légère diminution du tabagisme global et une augmentation du tabagisme occasionnel.,Une augmentation du tabagisme quotidien et une diminution du tabagisme occasionnel.,c,0
OIC-075-15-A,Quel est l'impact le plus important du tabac sur la mortalité cardiovasculaire ?,L'insuffisance coronarienne,L'artérite oblitérante des membres inférieurs,L'hypertension artérielle,L'arrêt du tabac réduit la mortalité liée aux maladies cardiovasculaires.,d,0
OIC-075-16-A,"Quelle est la proportion de fumeurs quotidiens parmi les fumeurs en 2018, selon les données fournies ?",12%,"25,4%","6,6%",32%,b,0
OIC-075-17-A,Quelle complication médicale non psychiatrique est directement liée à l'exposition au tabagisme passif ?,Otite et Asthme de l’enfant,Bronchite,Cardiopathies ischémiques,Cancer broncho-pulmonaire,option_c,0
OIC-075-19-A,Quelle est la formule pour calculer les Paquets-Année (PA) ?,Nombre de cigarettes fumées par jour x Nombre d'années de tabagisme.,Nombre de paquets fumés par jour x Nombre d'années de tabagisme.,Nombre de cigarettes fumées par jour x Nombre d'années de tabagisme.,Nombre de cigarettes fumées par jour x Nombre d'années de tabagisme.,option_b,0
OIC-075-21-A,Quels sont les signes de sevrage en tabac qui apparaissent rapidement après l'arrêt ?,Humeur dépressive,Irritabilité,Augmentation de l’appétit => prise de poids,Difficultés de concentration,option_a,0
OIC-075-30-B,"Quelle est la principale raison pour laquelle il est recommandé de proposer systématiquement l'arrêt du tabac aux personnes ayant arrêté, même en cas de rechute ?",Pour éviter que la personne ne se sente découragée et ne renonce complètement à l'arrêt.,Parce que les rechutes sont inévitables et qu'il faut s'y préparer.,Pour identifier rapidement les causes de la rechute et mettre en place des stratégies spécifiques.,"Pour démontrer que l'arrêt du tabac est un processus long et difficile, nécessitant une patience infinie.",b,0
